FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE,CENTROCOSTE2,CENTROCOSTE3,Nom Cost Center,Nom Project
2/22/2017,705212,FORMACION ROBOTIX I CM 1H,719,"BRITISH&INTERNATIONAL SCHOOL XXII, S.L.",234,3.00 ,138,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/29/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",723,Mª DEL CARME SERRANO RUA,824,(12.00),-588,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
10/26/2017,705227,Formación ROBOTIX 3 CM (1H),723,Mª DEL CARME SERRANO RUA,1455,9.00 ,405,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
1/25/2017,705212,FORMACION ROBOTIX I CM 1H,720,SAFA SANT ANDREU,114,6.00 ,276,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/25/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",720,SAFA SANT ANDREU,114,16.00 ,784,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/23/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",722,AMPA CEIP L'ESTELADA,628,13.00 ,637,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/22/2017,705212,FORMACION ROBOTIX I CM 1H,722,AMPA CEIP L'ESTELADA,780,4.00 ,184,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705212,FORMACION ROBOTIX I CM 1H,720,SAFA SANT ANDREU,779,6.00 ,276,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",720,SAFA SANT ANDREU,779,16.00 ,784,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/22/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",722,AMPA CEIP L'ESTELADA,780,13.00 ,637,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705212,FORMACION ROBOTIX I CM 1H,722,AMPA CEIP L'ESTELADA,481,5.00 ,230,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",722,AMPA CEIP L'ESTELADA,481,13.00 ,637,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,722,AMPA CEIP L'ESTELADA,628,4.00 ,184,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/25/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",723,Mª DEL CARME SERRANO RUA,115,12.00 ,588,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
4/24/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",723,Mª DEL CARME SERRANO RUA,482,12.00 ,588,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/23/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",723,Mª DEL CARME SERRANO RUA,629,12.00 ,588,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/22/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",723,Mª DEL CARME SERRANO RUA,781,12.00 ,588,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
12/31/2017,705227,Formación ROBOTIX 3 CM (1H),723,Mª DEL CARME SERRANO RUA,2071,(10.00),-490,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
12/31/2017,705227,Formación ROBOTIX 3 CM (1H),723,Mª DEL CARME SERRANO RUA,2072,10.00 ,450,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
4/3/2017,0000,Codi descompte material LE,743,ATENEU DEL CLOT,378,(1.00),-18.5,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
7/17/2017,1LA45544E,¡INTENSIVO! - Introducción a la robótica con LEGO MINDSTORMS Education EV3,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,904,2.00 ,300,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
1/25/2017,705215,FORMACION ROBOTIX I SM 1H,747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,116,9.00 ,378,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/25/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,116,7.00 ,315,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
2/22/2017,705212,FORMACION ROBOTIX I CM 1H,747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,237,9.00 ,378,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/22/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,237,7.00 ,315,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
3/24/2017,705212,FORMACION ROBOTIX I CM 1H,747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,356,9.00 ,378,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/24/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,356,6.00 ,270,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
4/24/2017,705212,FORMACION ROBOTIX I CM 1H,747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,483,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,483,8.00 ,360,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,630,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,630,8.00 ,360,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/22/2017,705212,FORMACION ROBOTIX I CM 1H,747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,782,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",747,ASSOCIACIÓ DE FAMILIES BORDETA SANT MEDIR,782,8.00 ,360,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
2/24/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),247,1.00 ,369.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
2/24/2017,45517,Transformer 10V DC,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),247,1.00 ,30.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
2/24/2017,628004,GASTOS DE ENVIO,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),247,1.00 ,20,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/9/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),553,1.00 ,369.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/9/2017,45517,Transformer 10V DC,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),553,1.00 ,30.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/9/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),554,(1.00),-369.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/9/2017,45517,Transformer 10V DC,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),554,(1.00),-30.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
4/3/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,743,ATENEU DEL CLOT,378,1.00 ,369.99,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
1/24/2017,705001,SERVICIOS PRESTADOS,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,69,1.00 ,1447.93,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/9/2017,628004,GASTOS DE ENVIO,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),554,(1.00),-20,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,69,4.00 ,0,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,69,2.00 ,0,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,45517,Transformer 10V DC,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,69,2.00 ,0,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,69,2.00 ,206.12,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,705001,SERVICIOS PRESTADOS,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,69,(1.00),-10.31,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/9/2017,628004,GASTOS DE ENVIO,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),553,1.00 ,49.47,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
2/9/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,765,IES ÁGORA,163,1.00 ,369.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
2/9/2017,45517,Transformer 10V DC,765,IES ÁGORA,163,1.00 ,30.99,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
2/9/2017,705001,SERVICIOS PRESTADOS,765,IES ÁGORA,163,(1.00),-40.1,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/16/2017,705001,SERVICIOS PRESTADOS,771,ESCOLA ÀNGEL BAIXERAS,33,1.00 ,300,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
1/25/2017,705207,INSCRIPCION ROBOTIX I SM,772,AMPA DE L'ESCOLA FABRA,117,1.00 ,30,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/25/2017,705214,"FORMACION ROBOTIX II, III CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,117,2.00 ,104,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
1/25/2017,705216,"FORMACION ROBOTIX I CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,117,7.00 ,364,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/22/2017,705207,INSCRIPCION ROBOTIX I SM,772,AMPA DE L'ESCOLA FABRA,238,1.00 ,30,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
2/22/2017,705214,"FORMACION ROBOTIX II, III CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,238,2.00 ,104,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/22/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,238,8.00 ,416,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/24/2017,705214,"FORMACION ROBOTIX II, III CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,357,2.00 ,104,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/24/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,357,6.00 ,312,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705214,"FORMACION ROBOTIX II, III CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,484,2.00 ,104,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,484,6.00 ,312,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705214,"FORMACION ROBOTIX II, III CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,631,2.00 ,104,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,631,5.00 ,260,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/12/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,703,(1.00),-42,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/13/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,709,(1.00),-10,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705214,"FORMACION ROBOTIX II, III CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,783,2.00 ,104,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,783,5.00 ,260,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705214,"FORMACION ROBOTIX II, III CM 1,5 H",772,AMPA DE L'ESCOLA FABRA,789,(2.00),-104,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705215,FORMACION ROBOTIX I SM 1H,772,AMPA DE L'ESCOLA FABRA,789,(5.00),-260,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
11/29/2017,705224,Formación ROBOTIX 1 CM (1.5H),772,AMPA DE L'ESCOLA FABRA,1789,9.00 ,468,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
11/29/2017,705228,Formación ROBOTIX 3 CM (1.5H),772,AMPA DE L'ESCOLA FABRA,1789,3.00 ,156,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
12/31/2017,705224,Formación ROBOTIX 1 CM (1.5H),772,AMPA DE L'ESCOLA FABRA,2032,10.00 ,520,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
12/31/2017,705228,Formación ROBOTIX 3 CM (1.5H),772,AMPA DE L'ESCOLA FABRA,2032,2.00 ,104,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
1/25/2017,705212,FORMACION ROBOTIX I CM 1H,773,ESCOLA MARILLAC,118,2.00 ,92,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/25/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",773,ESCOLA MARILLAC,118,10.00 ,490,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
3/24/2017,705212,FORMACION ROBOTIX I CM 1H,773,ESCOLA MARILLAC,358,2.00 ,92,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/24/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",773,ESCOLA MARILLAC,358,12.00 ,588,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
4/24/2017,705212,FORMACION ROBOTIX I CM 1H,773,ESCOLA MARILLAC,485,1.00 ,46,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",773,ESCOLA MARILLAC,485,10.00 ,490,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,773,ESCOLA MARILLAC,632,1.00 ,46,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",773,ESCOLA MARILLAC,632,10.00 ,490,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/23/2017,705206,"INSCRIPCION ROBOTIX II, III CM",773,ESCOLA MARILLAC,632,1.00 ,30,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/22/2017,705212,FORMACION ROBOTIX I CM 1H,773,ESCOLA MARILLAC,784,1.00 ,46,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",773,ESCOLA MARILLAC,784,10.00 ,490,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
3/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,782,INDUSER ORGANIZACIÓN INDUSTRIAL S.L,291,2.00 ,739.98,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
3/15/2017,45517,Transformer 10V DC,782,INDUSER ORGANIZACIÓN INDUSTRIAL S.L,291,2.00 ,61.98,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
3/15/2017,0000,Codi descompte material LE,782,INDUSER ORGANIZACIÓN INDUSTRIAL S.L,291,(1.00),-80.2,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
10/6/2017,45300,LEGO® Education WeDo 2.0 Core Set,790,BERARDO BENÍTEZ GARCÍA - TECNOWEB CANARIAS,1277,3.00 ,428.97,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
10/6/2017,45303,Medium Motor,790,BERARDO BENÍTEZ GARCÍA - TECNOWEB CANARIAS,1277,4.00 ,73.96,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
10/6/2017,628004,GASTOS DE ENVIO,790,BERARDO BENÍTEZ GARCÍA - TECNOWEB CANARIAS,1277,1.00 ,76,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
3/22/2017,45506,EV3 Color Sensor,802,IES HERMANOS AMORÓS,316,8.00 ,295.92,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
3/22/2017,0000,Codi descompte material LE,802,IES HERMANOS AMORÓS,316,(1.00),-14.8,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/30/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,804,MICHELLE ORLANDO,654,(1.00),-359.99,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
5/30/2017,45517,Transformer 10V DC,804,MICHELLE ORLANDO,654,(1.00),-20.26,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
1/27/2017,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,810,FUNDACIÓ EDUCATIVA ESTEVE CASALS,125,1.00 ,720,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
2/7/2017,705001,SERVICIOS PRESTADOS,821,AFA LA SÍNIA,157,2.00 ,1018.18,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/16/2017,9389,Community Starter Set,831,CANDIDATURA D'UNITAT POPULAR - CRIDA CONSTITUENT,31,1.00 ,177.99,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
1/16/2017,45003,LEGO® Soft Brick Set,831,CANDIDATURA D'UNITAT POPULAR - CRIDA CONSTITUENT,31,1.00 ,501.34,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
1/16/2017,45010,Community People Set,831,CANDIDATURA D'UNITAT POPULAR - CRIDA CONSTITUENT,31,1.00 ,50.99,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
1/16/2017,628004,GASTOS DE ENVIO,831,CANDIDATURA D'UNITAT POPULAR - CRIDA CONSTITUENT,31,1.00 ,25,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
1/25/2017,45300,LEGO® Education WeDo 2.0 Core Set,834,AMPA MARE DE DÉU DEL ROSER,119,4.00 ,558,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/25/2017,45120,LearnToLearn Core Set & Curriculum Pack,834,AMPA MARE DE DÉU DEL ROSER,119,1.00 ,93.89,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/25/2017,705001,SERVICIOS PRESTADOS,834,AMPA MARE DE DÉU DEL ROSER,119,(1.00),-39.3,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,45300,LEGO® Education WeDo 2.0 Core Set,835,ESCOLA MAR NOVA,74,5.00 ,697.5,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,705001,SERVICIOS PRESTADOS,835,ESCOLA MAR NOVA,74,(1.00),-43.25,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
1/24/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,836,MARIA VÁZQUEZ ROCA,75,1.00 ,217.24,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
1/24/2017,628004,GASTOS DE ENVIO,836,MARIA VÁZQUEZ ROCA,75,1.00 ,4,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
10/25/2017,705220,Inscripción ROBOTIX CM,772,AMPA DE L'ESCOLA FABRA,1437,12.00 ,360,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/15/2017,9999,Codi creació de packs,837,INSTITUT INFANTA ISABEL D'ARAGÓ,571,2.00 ,5228.34,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,837,INSTITUT INFANTA ISABEL D'ARAGÓ,571,16.00 ,0,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
10/25/2017,705224,Formación ROBOTIX 1 CM (1.5H),772,AMPA DE L'ESCOLA FABRA,1437,9.00 ,468,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705228,Formación ROBOTIX 3 CM (1.5H),772,AMPA DE L'ESCOLA FABRA,1437,3.00 ,156,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
2/22/2017,705206,"INSCRIPCION ROBOTIX II, III CM",773,ESCOLA MARILLAC,239,1.00 ,30,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
2/22/2017,705212,FORMACION ROBOTIX I CM 1H,773,ESCOLA MARILLAC,239,2.00 ,92,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/22/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",773,ESCOLA MARILLAC,239,12.00 ,588,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/29/2017,1LA45110,Certificación StoryStarter y BuildToExpress,786,SAGRADO CORAZÓN HERMANOS CORAZONISTAS,822,5.00 ,475,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
1/26/2017,628004,GASTOS DE ENVIO,838,ART FACTORY ART AND LANGUAGE SCHOOL,121,1.00 ,21.32,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
3/22/2017,45003,LEGO® Soft Brick Set,838,ART FACTORY ART AND LANGUAGE SCHOOL,318,1.00 ,512.99,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
3/22/2017,45009,Animal Bingo,838,ART FACTORY ART AND LANGUAGE SCHOOL,318,1.00 ,36.99,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
3/22/2017,45004,Café+,838,ART FACTORY ART AND LANGUAGE SCHOOL,318,1.00 ,83.22,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
3/22/2017,45002,Tech Machines,838,ART FACTORY ART AND LANGUAGE SCHOOL,318,1.00 ,175.99,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
