FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE3
9/1/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,526,FUNDACIO JESUÏTES EDUCACIO,371,-5.00,-1500,14110
9/1/2014,45517,Transformer 10V DC,526,FUNDACIO JESUÏTES EDUCACIO,371,-4.00,-72,14110
9/1/2014,45517,Transformer 10V DC,526,FUNDACIO JESUÏTES EDUCACIO,371,-1.00,0,14110
9/1/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,526,FUNDACIO JESUÏTES EDUCACIO,371,-1.00,-304,14110
9/1/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,526,FUNDACIO JESUÏTES EDUCACIO,372,5.00,1500,14110
9/1/2014,45517,Transformer 10V DC,526,FUNDACIO JESUÏTES EDUCACIO,372,4.00,72,14110
9/1/2014,45517,Transformer 10V DC,526,FUNDACIO JESUÏTES EDUCACIO,372,1.00,0,14110
9/1/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,526,FUNDACIO JESUÏTES EDUCACIO,372,1.00,304,14110
6/23/2015,2000414,LEGO® SERIOUS PLAY® Starter Kit,527,IRE VIAJES SL,329,56.00,1680,14110
6/23/2015,2000430,IDENTITY AND LANDSCAPE KIT,527,IRE VIAJES SL,329,3.00,2100,14110
6/23/2015,705001,SERVICIOS PRESTADOS,527,IRE VIAJES SL,329,1.00,600,14120
7/28/2014,705001,SERVICIOS PRESTADOS,528,COL·LEGI SANTA DOROTEA SALESIANES,349,1.00,1665,14120
7/28/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,528,COL·LEGI SANTA DOROTEA SALESIANES,349,4.00,0,14110
7/28/2014,45517,Transformer 10V DC,528,COL·LEGI SANTA DOROTEA SALESIANES,349,2.00,0,14110
7/28/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,528,COL·LEGI SANTA DOROTEA SALESIANES,349,1.00,0,14110
7/28/2014,705001,SERVICIOS PRESTADOS,528,COL·LEGI SANTA DOROTEA SALESIANES,349,-1.00,-100,14120
8/1/2014,209RFP,Curso profesores EV3 -209RFP,528,COL·LEGI SANTA DOROTEA SALESIANES,360,1.00,260,14120
10/31/2014,209RFP,Curso profesores EV3 -209RFP,528,COL·LEGI SANTA DOROTEA SALESIANES,569,-1.00,-260,14120
11/7/2014,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,528,COL·LEGI SANTA DOROTEA SALESIANES,593,2.00,182.76,14110
11/7/2014,705001,SERVICIOS PRESTADOS,528,COL·LEGI SANTA DOROTEA SALESIANES,593,-1.00,-3.76,14120
7/23/2015,096904,Material LEGO Education,528,COL·LEGI SANTA DOROTEA SALESIANES,394,1.00,1665.29,14002
7/23/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,528,COL·LEGI SANTA DOROTEA SALESIANES,394,5.00,0,14002
7/23/2015,45517,Transformer 10V DC,528,COL·LEGI SANTA DOROTEA SALESIANES,394,3.00,0,14002
7/23/2015,705001,SERVICIOS PRESTADOS,528,COL·LEGI SANTA DOROTEA SALESIANES,394,-1.00,-103.31,14002
7/29/2014,0145544,Pack aula 12 - 4 MINDSTORMS EV3 + ACCESORIOS,529,GIMNASIO BUSHIDO SL,351,1.00,1523.1,14110
7/29/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,529,GIMNASIO BUSHIDO SL,351,1.00,344.11,14110
7/29/2014,9580,LEGO Education WeDo Construction Set,529,GIMNASIO BUSHIDO SL,351,2.00,190,14110
7/29/2014,2000097,LEGO® Education WeDo™ Software v.1.2 and Activity Pack,529,GIMNASIO BUSHIDO SL,351,1.00,71.73,14110
1/20/2015,045570,Pack EV3 Space Challenge Set and Activity Pack,529,GIMNASIO BUSHIDO SL,27,1.00,260,14110
7/30/2014,9656,Early Simple Machines Set,530,ESCOLA EL BOSC DE LA PABORDIA,352,13.00,1526.85,14110
7/30/2014,2009656,Activity Pack for Early Simple Machines,530,ESCOLA EL BOSC DE LA PABORDIA,352,1.00,47.57,14110
7/30/2014,9090,XL Bulk Set,530,ESCOLA EL BOSC DE LA PABORDIA,352,3.00,263.55,14110
7/30/2014,45003,LEGO® Soft Brick Set,530,ESCOLA EL BOSC DE LA PABORDIA,352,1.00,457.11,14110
7/30/2014,201RFP,Formación de Profesorado,530,ESCOLA EL BOSC DE LA PABORDIA,352,6.00,510,14120
7/30/2014,705001,SERVICIOS PRESTADOS,530,ESCOLA EL BOSC DE LA PABORDIA,352,-1.00,-205.08,14120
7/31/2014,705001,SERVICIOS PRESTADOS,532,LICEO EUROPEO,358,1.00,2476.8,14002
9/9/2014,705001,SERVICIOS PRESTADOS,532,LICEO EUROPEO,391,1.00,9907.2,14002
9/1/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,18.00,5474.52,14002
9/1/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,1.00,312.83,14002
9/1/2014,45517,Transformer 10V DC,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,9.00,156.78,14002
9/1/2014,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,5.00,456.9,14002
9/1/2014,45570,EV3 Space Challenge Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,1.00,157.06,14002
9/1/2014,045570,Pack EV3 Space Challenge Set and Activity Pack,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,1.00,260.29,14002
9/1/2014,9686,Simple & Powered Machines Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,28.00,3729.32,14002
9/1/2014,2009686,Introducing Simple & Powered Machines,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,1.00,88.25,14002
9/1/2014,2009687,Advancing with Simple & Powered Machines,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,1.00,56.48,14002
9/1/2014,45100,StoryStarter Core Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,14.00,1410.92,14002
9/1/2014,2045100,StoryStarter Curriculum Pack & Software,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",375,1.00,95.02,14002
9/25/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",430,3.00,912.42,14002
9/25/2014,705001,SERVICIOS PRESTADOS,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",430,-3.00,-27.42,14002
10/13/2014,45800040,microFLL 4 sin robot - World Class,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",518,1.00,700,14002
10/13/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",518,3.00,912.42,14002
10/13/2014,705001,SERVICIOS PRESTADOS,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",518,-1.00,-177.94,14002
9/10/2015,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",465,1.00,96.9,14002
9/10/2015,2000708,Pack de recanvis LE M&M 1,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",465,5.00,26.8,14002
9/10/2015,2000709,Pack de recanvis LE M&M 2,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",465,5.00,26.8,14002
9/10/2015,45100,StoryStarter Core Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",465,1.00,109.84,14002
9/1/2014,9580,LEGO Education WeDo Construction Set,534,ESCOLA LA PARELLADA,376,8.00,859.52,14110
9/1/2014,705001,SERVICIOS PRESTADOS,534,ESCOLA LA PARELLADA,376,-1.00,-75,14120
9/3/2014,705001,SERVICIOS PRESTADOS,535,INSTITUCIÓ MONTSERRAT SCCL,378,1.00,1326.79,14120
9/3/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,535,INSTITUCIÓ MONTSERRAT SCCL,378,4.00,0,14110
9/3/2014,45517,Transformer 10V DC,535,INSTITUCIÓ MONTSERRAT SCCL,378,2.00,0,14110
9/3/2014,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,535,INSTITUCIÓ MONTSERRAT SCCL,378,2.00,0,14110
9/3/2014,045570,Pack EV3 Space Challenge Set and Activity Pack,535,INSTITUCIÓ MONTSERRAT SCCL,378,1.00,260.29,14110
9/4/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,536,COMUNIDAD ISRAELITA DE BARCELONA (COLEGIO HATIKVA),380,6.00,1914.96,14110
9/4/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,536,COMUNIDAD ISRAELITA DE BARCELONA (COLEGIO HATIKVA),380,1.00,344.11,14110
9/4/2014,45517,Transformer 10V DC,536,COMUNIDAD ISRAELITA DE BARCELONA (COLEGIO HATIKVA),380,1.00,17.42,14110
9/4/2014,0145544,Pack aula 12 - 4 MINDSTORMS EV3 + ACCESORIOS,536,COMUNIDAD ISRAELITA DE BARCELONA (COLEGIO HATIKVA),380,1.00,1523.1,14110
9/4/2014,045570,Pack EV3 Space Challenge Set and Activity Pack,536,COMUNIDAD ISRAELITA DE BARCELONA (COLEGIO HATIKVA),380,3.00,780.87,14110
9/4/2014,200RFP,Curso de Formación de Profesorado,536,COMUNIDAD ISRAELITA DE BARCELONA (COLEGIO HATIKVA),380,1.00,260,14120
9/4/2014,705001,SERVICIOS PRESTADOS,536,COMUNIDAD ISRAELITA DE BARCELONA (COLEGIO HATIKVA),380,-1.00,-45,14120
9/5/2014,705001,SERVICIOS PRESTADOS,537,FUNDACION MTORRES,385,1.00,6269,14120
9/5/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,537,FUNDACION MTORRES,385,8.00,0,14110
9/5/2014,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,537,FUNDACION MTORRES,385,16.00,0,14110
9/5/2014,2005544,EV3 Design Engineering Projects,537,FUNDACION MTORRES,385,2.00,0,14110
9/5/2014,9688,Renewable Energy Add-on Set,537,FUNDACION MTORRES,385,1.00,0,14110
9/5/2014,2009688,Activity Pack for Renewable Energy Add-on,537,FUNDACION MTORRES,385,1.00,0,14110
9/5/2014,9641,Pneumatics Add-on Set,537,FUNDACION MTORRES,385,3.00,0,14110
9/5/2014,2009641,Activity Pack for Pneumatics,537,FUNDACION MTORRES,385,1.00,0,14110
10/15/2015,0145544,Pack aula 12 - 4 MINDSTORMS EV3 + ACCESORIOS,537,FUNDACION MTORRES,603,1.00,1652.85,14110
10/15/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,537,FUNDACION MTORRES,603,4.00,0,14110
10/15/2015,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,537,FUNDACION MTORRES,603,4.00,0,14110
10/15/2015,45517,Transformer 10V DC,537,FUNDACION MTORRES,603,2.00,0,14110
9/8/2014,200RFP,Curso de Formación de Profesorado,538,COL·LEGI PARE MANYANET,386,3.00,150,14120
9/8/2014,9797,LEGO® MINDSTORMS® NXT Education Base Set,539,"DOCENCIA I INVESTIGACIO, SA",388,36.00,8460,14002
9/8/2014,2000080,LEGO® MINDSTORMS® Education NXT Software,539,"DOCENCIA I INVESTIGACIO, SA",388,1.00,0,14002
9/8/2014,200NXT,Tutorial Online NXT MINDSTORMS  LEGO® Education,539,"DOCENCIA I INVESTIGACIO, SA",388,1.00,0,14002
9/26/2014,9797,LEGO® MINDSTORMS® NXT Education Base Set,539,"DOCENCIA I INVESTIGACIO, SA",447,-6.00,-1410,14002
9/8/2014,705001,SERVICIOS PRESTADOS,540,SAGRAT COR SARRIA,389,1.00,2325,14120
9/8/2014,9580,LEGO Education WeDo Construction Set,540,SAGRAT COR SARRIA,389,8.00,0,14110
9/8/2014,2000097,LEGO® Education WeDo™ Software v.1.2 and Activity Pack,540,SAGRAT COR SARRIA,389,1.00,0,14110
9/8/2014,9689,Simple Machines Set,540,SAGRAT COR SARRIA,389,8.00,0,14110
9/8/2014,2009689,Activity Pack for Simple Machines,540,SAGRAT COR SARRIA,389,1.00,0,14110
9/8/2014,200RFP,Curso de Formación de Profesorado,540,SAGRAT COR SARRIA,389,1.00,0,14120
2/12/2015,9286,Large LEGO Building Plates Set,540,SAGRAT COR SARRIA,95,2.00,62.08,14002
2/12/2015,9389,Community Starter Set,540,SAGRAT COR SARRIA,95,2.00,333,14002
6/30/2015,096904,Material LEGO Education,540,SAGRAT COR SARRIA,339,1.00,847.11,14002
6/30/2015,9689,Simple Machines Set,540,SAGRAT COR SARRIA,339,16.00,0,14002
6/30/2015,705001,SERVICIOS PRESTADOS,540,SAGRAT COR SARRIA,339,-1.00,-49.59,14002
6/30/2015,096904,Material LEGO Education,540,SAGRAT COR SARRIA,339,1.00,1206.62,14002
6/30/2015,9686,Simple & Powered Machines Set,540,SAGRAT COR SARRIA,339,8.00,0,14002
6/30/2015,705001,SERVICIOS PRESTADOS,540,SAGRAT COR SARRIA,339,-1.00,-70.25,14002
7/13/2015,096904,Material LEGO Education,540,SAGRAT COR SARRIA,372,-1.00,-1136.36,14002
7/20/2015,9580,LEGO Education WeDo Construction Set,540,SAGRAT COR SARRIA,384,8.00,828.48,14002
7/20/2015,9585,LEGO® Education WeDo™ Resource set,540,SAGRAT COR SARRIA,384,1.00,49.27,14002
7/20/2015,2009585,WeDo 8+ Projects Curriculum Pack,540,SAGRAT COR SARRIA,384,1.00,53.72,14002
9/10/2014,705001,SERVICIOS PRESTADOS,541,TU DELFT,393,1.00,3000,14110
9/16/2014,705001,SERVICIOS PRESTADOS,541,TU DELFT,402,-1.00,-3000,14110
9/3/2015,096904,Material LEGO Education,537,FUNDACION MTORRES,444,1.00,1734.6,14110
9/15/2015,45801,SET FLL TRASH TREK,534,ESCOLA LA PARELLADA,474,1.00,0,14002
9/15/2015,705001,SERVICIOS PRESTADOS,534,ESCOLA LA PARELLADA,474,-1.00,-132.23,14002
9/15/2015,15WS,Inscripción Jr.FLL básica - sin LEGO WeDo,534,ESCOLA LA PARELLADA,474,3.00,0,14002
9/15/2015,2000097,LEGO® Education WeDo™ Software v.1.2 and Activity Pack,534,ESCOLA LA PARELLADA,474,1.00,0,14002
9/15/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,534,ESCOLA LA PARELLADA,474,1.00,0,14002
9/15/2015,4580120,microFLL 2 - TRASH TREK,534,ESCOLA LA PARELLADA,474,1.00,0,14002
9/15/2015,096904,Material LEGO Education,534,ESCOLA LA PARELLADA,474,1.00,958.68,14002
10/1/2014,705001,SERVICIOS PRESTADOS,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",464,3.00,27.42,14002
10/1/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,533,"INSTITUCIÓ FAMILIAR D'EDUCACIÓ, S.A. (Col·legi La Farga)",464,-3.00,-912.42,14002
10/10/2014,9090,XL Bulk Set,540,SAGRAT COR SARRIA,514,1.00,161.16,14110
9/8/2014,200RFP,Curso de Formación de Profesorado,540,SAGRAT COR SARRIA,389,1.00,0,14120
9/8/2014,200RFP,Curso de Formación de Profesorado,538,COL·LEGI PARE MANYANET,386,3.00,150,14120
9/3/2015,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,537,FUNDACION MTORRES,445,3.00,0,14110
9/3/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,537,FUNDACION MTORRES,445,2.00,0,14110
9/3/2015,45517,Transformer 10V DC,537,FUNDACION MTORRES,445,4.00,0,14110
9/3/2015,096904,Material LEGO Education,537,FUNDACION MTORRES,445,1.00,1745.2,14110
9/3/2015,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,537,FUNDACION MTORRES,444,3.00,0,14110
9/3/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,537,FUNDACION MTORRES,444,1.00,0,14110
9/18/2014,096904,Material LEGO Education,545,COLEGIO RETAMAR,410,1.00,3184.72,14110
9/18/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,545,COLEGIO RETAMAR,410,10.00,0,14110
9/18/2014,45517,Transformer 10V DC,545,COLEGIO RETAMAR,410,5.00,0,14110
9/18/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,545,COLEGIO RETAMAR,410,1.00,0,14110
9/18/2014,096904,Material LEGO Education,545,COLEGIO RETAMAR,410,1.00,199.95,14110
9/18/2014,45570,EV3 Space Challenge Set,545,COLEGIO RETAMAR,410,1.00,0,14110
9/18/2014,2005544,EV3 Design Engineering Projects,545,COLEGIO RETAMAR,410,1.00,0,14110
9/28/2015,096904,Material LEGO Education,545,COLEGIO RETAMAR,512,1.00,3399.6,14110
9/28/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,545,COLEGIO RETAMAR,512,10.00,0,14110
9/28/2015,45517,Transformer 10V DC,545,COLEGIO RETAMAR,512,5.00,0,14110
9/28/2015,705001,SERVICIOS PRESTADOS,545,COLEGIO RETAMAR,512,-1.00,-265.16,14120
9/25/2014,9580,LEGO Education WeDo Construction Set,549,EDUKEM-NOS SCP,426,4.00,378,14110
9/25/2014,624001,TRANSPORTES,549,EDUKEM-NOS SCP,426,1.00,5.5,14110
10/3/2014,9580,LEGO Education WeDo Construction Set,549,EDUKEM-NOS SCP,480,1.00,94.54,14110
10/3/2014,9641,Pneumatics Add-on Set,549,EDUKEM-NOS SCP,480,1.00,49.48,14110
10/3/2014,2005544,EV3 Design Engineering Projects,549,EDUKEM-NOS SCP,480,1.00,89,14110
10/3/2014,45100,StoryStarter Core Set,549,EDUKEM-NOS SCP,480,1.00,100.78,14110
10/3/2014,624001,TRANSPORTES,549,EDUKEM-NOS SCP,480,1.00,9,14110
6/11/2015,05210,Pack MoreToMath (Core set + Curriculum Pack 1-2),549,EDUKEM-NOS SCP,315,1.00,140.22,14110
6/11/2015,2045102,StoryStarter Space Curriculum Pack,549,EDUKEM-NOS SCP,315,1.00,11.97,14110
6/11/2015,45502,EV3 Large Servo Motor,549,EDUKEM-NOS SCP,315,1.00,22.37,14110
6/11/2015,45506,EV3 Color Sensor,549,EDUKEM-NOS SCP,315,1.00,22.32,14110
6/11/2015,2000713,Pack de recanvis de tornavís,549,EDUKEM-NOS SCP,315,1.00,5.7,14110
6/11/2015,45102,StoryStarter Space Expansion Set,549,EDUKEM-NOS SCP,315,3.00,65.22,14110
6/11/2015,9585,LEGO® Education WeDo™ Resource set,549,EDUKEM-NOS SCP,315,2.00,84.06,14110
6/11/2015,9840,Storage Solution (6 Pack),549,EDUKEM-NOS SCP,315,1.00,70.99,14110
6/11/2015,45210,MoreToMath Core Set 1 - 2,549,EDUKEM-NOS SCP,315,1.00,0,14110
9/7/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,549,EDUKEM-NOS SCP,454,3.00,878.7,14110
9/29/2015,45120,LearnToLearn Core Set & Curriculum Pack,549,EDUKEM-NOS SCP,525,1.00,82.23,14110
9/29/2015,45100,StoryStarter Core Set,549,EDUKEM-NOS SCP,525,1.00,103.7,14110
9/29/2015,705001,SERVICIOS PRESTADOS,549,EDUKEM-NOS SCP,525,1.00,-50.66,14120
12/21/2015,9686,Simple & Powered Machines Set,549,EDUKEM-NOS SCP,809,2.00,247.82,14110
12/21/2015,45110,BuildToExpress Core Set,549,EDUKEM-NOS SCP,809,1.00,34.01,14110
12/21/2015,ROBED-DEXTRA,Libro Robótica Educativa,549,EDUKEM-NOS SCP,809,1.00,28.61,14110
9/26/2014,203RFP,FORMACION DE PROFESORADO-203RFP,552,ESCOLA PAU CASALS,436,1.00,115,14120
9/26/2014,2000047,LEGO® MINDSTORMS Education EV3 Software Single License DVD,554,AMPA COL·LEGI SAGRAT COR DE VIC,440,1.00,111.99,14110
9/26/2014,9580,LEGO Education WeDo Construction Set,555,"CHESLAPALMA, S.L.",443,12.00,1140,14110
9/26/2014,9585,LEGO® Education WeDo™ Resource set,555,"CHESLAPALMA, S.L.",443,12.00,480,14110
9/26/2014,2000097,LEGO® Education WeDo™ Software v.1.2 and Activity Pack,555,"CHESLAPALMA, S.L.",443,1.00,300,14110
9/26/2014,705001,SERVICIOS PRESTADOS,555,"CHESLAPALMA, S.L.",443,1.00,160,14120
9/26/2014,705001,SERVICIOS PRESTADOS,555,"CHESLAPALMA, S.L.",443,1.00,150,14120
7/31/2015,9580,LEGO Education WeDo Construction Set,555,"CHESLAPALMA, S.L.",423,5.00,506.85,14110
7/31/2015,9585,LEGO® Education WeDo™ Resource set,555,"CHESLAPALMA, S.L.",423,1.00,241.15,14110
7/31/2015,705001,SERVICIOS PRESTADOS,555,"CHESLAPALMA, S.L.",423,1.00,160,14120
7/3/2015,705001,SERVICIOS PRESTADOS,556,COLEGIO LA SALLE DE CÓRDOBA,349,1.00,105,14120
9/30/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,557,ESCUELAS PROFESIONALES DE LA SAGRADA FAMILIA LINARES,456,3.00,957.48,14110
9/30/2014,45517,Transformer 10V DC,557,ESCUELAS PROFESIONALES DE LA SAGRADA FAMILIA LINARES,456,1.00,17.42,14110
9/30/2014,705001,SERVICIOS PRESTADOS,557,ESCUELAS PROFESIONALES DE LA SAGRADA FAMILIA LINARES,456,-1.00,-48.74,14120
10/1/2014,096904,Material LEGO Education,559,"BRIANXA, S.C.C.L.",466,1.00,561.94,14110
10/1/2014,9580,LEGO Education WeDo Construction Set,559,"BRIANXA, S.C.C.L.",466,5.00,0,14110
10/1/2014,2000097,LEGO® Education WeDo™ Software v.1.2 and Activity Pack,559,"BRIANXA, S.C.C.L.",466,1.00,0,14110
1/22/2015,705001,SERVICIOS PRESTADOS,559,"BRIANXA, S.C.C.L.",38,1.00,1623.81,14120
1/22/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,559,"BRIANXA, S.C.C.L.",38,4.00,0,14110
1/22/2015,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,559,"BRIANXA, S.C.C.L.",38,1.00,0,14110
1/22/2015,45517,Transformer 10V DC,559,"BRIANXA, S.C.C.L.",38,1.00,0,14110
1/22/2015,705001,SERVICIOS PRESTADOS,559,"BRIANXA, S.C.C.L.",38,-1.00,-87.31,14120
10/1/2014,9797,LEGO® MINDSTORMS® NXT Education Base Set,560,AMPA SAGRADA FAMILIA DE SABADELL,467,1.00,290,14110
3/20/2015,45517,Transformer 10V DC,560,AMPA SAGRADA FAMILIA DE SABADELL,180,2.00,47.6,14110
4/27/2015,45517,Transformer 10V DC,561,INNOVA'T SERVEIS EDUCATIUS SL,239,2.00,41.16,14110
4/27/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,561,INNOVA'T SERVEIS EDUCATIUS SL,239,8.00,2343.2,14110
4/27/2015,705001,SERVICIOS PRESTADOS,561,INNOVA'T SERVEIS EDUCATIUS SL,239,8.00,-117.2,14120
10/3/2014,145544,Basic Pack LEGO® MINDSTORMS® EV3 + Software,563,IES SANTA MARIA LA REAL,479,1.00,369.36,14110
10/3/2014,45517,Transformer 10V DC,563,IES SANTA MARIA LA REAL,479,1.00,19,14110
10/3/2014,2000047,LEGO® MINDSTORMS Education EV3 Software Single License DVD,563,IES SANTA MARIA LA REAL,479,1.00,0,14110
10/6/2014,2000097,LEGO® Education WeDo™ Software v.1.2 and Activity Pack,566,ARKITAS ROBOTICA SL,490,1.00,65.63,14110
10/6/2014,9580,LEGO Education WeDo Construction Set,566,ARKITAS ROBOTICA SL,490,3.00,283.5,14110
10/6/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,566,ARKITAS ROBOTICA SL,490,3.00,852,14110
10/6/2014,45517,Transformer 10V DC,566,ARKITAS ROBOTICA SL,490,3.00,43.5,14110
10/6/2014,624001,TRANSPORTES,566,ARKITAS ROBOTICA SL,490,1.00,36,14110
10/6/2014,2000047,LEGO® MINDSTORMS Education EV3 Software Single License DVD,566,ARKITAS ROBOTICA SL,490,1.00,81.24,14110
11/13/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,566,ARKITAS ROBOTICA SL,612,1.00,284,14110
11/13/2014,624001,TRANSPORTES,566,ARKITAS ROBOTICA SL,612,1.00,5,14110
3/5/2015,45544,LEGO® MINDSTORMS Education EV3 Core Set,566,ARKITAS ROBOTICA SL,142,2.00,585.8,14110
3/5/2015,9580,LEGO Education WeDo Construction Set,566,ARKITAS ROBOTICA SL,142,2.00,198.04,14110
3/5/2015,624001,TRANSPORTES,566,ARKITAS ROBOTICA SL,142,1.00,15,14110
10/6/2014,9580,LEGO Education WeDo Construction Set,567,COLEGIO SANTO DOMINGO,493,4.00,434.64,14110
10/9/2014,9689,Simple Machines Set,570,ESCOLA ENXANETA,512,9.00,0,14110
10/9/2014,2009689,Activity Pack for Simple Machines,570,ESCOLA ENXANETA,512,1.00,0,14110
10/9/2014,096904,Material LEGO Education,570,ESCOLA ENXANETA,512,1.00,475,14110
10/10/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,571,SAINT GEORGE’S SCHOOL. SL,513,6.00,0,14110
10/10/2014,096904,Material LEGO Education,571,SAINT GEORGE’S SCHOOL. SL,513,1.00,3235,14110
10/10/2014,45560,LEGO® MINDSTORMS Education EV3 Expansion Set,571,SAINT GEORGE’S SCHOOL. SL,513,6.00,0,14110
10/10/2014,45517,Transformer 10V DC,571,SAINT GEORGE’S SCHOOL. SL,513,3.00,0,14110
10/10/2014,2000046,LEGO® MINDSTORMS Education EV3 Software Site License,571,SAINT GEORGE’S SCHOOL. SL,513,1.00,0,14110
10/10/2014,45570,EV3 Space Challenge Set,571,SAINT GEORGE’S SCHOOL. SL,513,1.00,0,14110
10/10/2014,201RFP,Formación de Profesorado,571,SAINT GEORGE’S SCHOOL. SL,513,1.00,0,14120
10/10/2014,705001,SERVICIOS PRESTADOS,571,SAINT GEORGE’S SCHOOL. SL,513,-1.00,-140,14120
12/9/2015,45517,Transformer 10V DC,571,SAINT GEORGE’S SCHOOL. SL,773,2.00,39.58,14002
12/9/2015,705001,SERVICIOS PRESTADOS,571,SAINT GEORGE’S SCHOOL. SL,773,-1.00,-34.12,14002
10/10/2014,096904,Material LEGO Education,572,ESCOLA EL SAGRER,515,1.00,462.94,14110
10/10/2014,9580,LEGO Education WeDo Construction Set,572,ESCOLA EL SAGRER,515,4.00,0,14110
10/10/2014,2000097,LEGO® Education WeDo™ Software v.1.2 and Activity Pack,572,ESCOLA EL SAGRER,515,1.00,0,14110
10/16/2014,45544,LEGO® MINDSTORMS Education EV3 Core Set,574,INSTITUT JOSEP SERRAT I BONASTRE,529,1.00,319.16,14110
10/16/2014,705001,SERVICIOS PRESTADOS,574,INSTITUT JOSEP SERRAT I BONASTRE,529,-1.00,-25.53,14120
1/21/2015,45517,Transformer 10V DC,574,INSTITUT JOSEP SERRAT I BONASTRE,35,1.00,26.45,14002
10/21/2014,096904,Material LEGO Education,576,AMPA IES JOSE LUIS SAMPEDRO,541,1.00,1673,14110
