FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),BASEMONEDA,Unidades
6/29/2017,1LA45544E,¡INTENSIVO! - Introducción a la robótica con LEGO MINDSTORMS Education EV3,12,"ESTUDIO AGORA, S.A.",558,150,1.00 
9/12/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,14,COLEGIO DE FOMENTO ALDOVEA,838,2219.94,6.00 
9/12/2017,0000,Codi descompte material LE,14,COLEGIO DE FOMENTO ALDOVEA,838,-270,6.00 
9/21/2017,45300PI-24,Solución Primaria 24 alumnos - PLAN ACOMPAÑAMIENTO INMEDIATO,14,COLEGIO DE FOMENTO ALDOVEA,928,1673.61,1.00 
6/23/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",508,2400,40.00 
6/9/2017,9999,Codi creació de packs,41,"SEK CIUDALCAMPO, S.L.",431,1644.65,5.00 
6/9/2017,9999,Codi creació de packs,41,"SEK CIUDALCAMPO, S.L.",431,1421.75,5.00 
6/9/2017,9999,Codi creació de packs,41,"SEK CIUDALCAMPO, S.L.",431,990.08,2.00 
6/9/2017,9999,Codi creació de packs,41,"SEK CIUDALCAMPO, S.L.",431,1227.3,15.00 
6/9/2017,0000,Codi descompte material LE,41,"SEK CIUDALCAMPO, S.L.",431,-425,(1.00)
6/9/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,41,"SEK CIUDALCAMPO, S.L.",431,2219.94,6.00 
6/9/2017,45300,LEGO® Education WeDo 2.0 Core Set,41,"SEK CIUDALCAMPO, S.L.",431,714.95,5.00 
6/9/2017,20150,LEGO Architecture Studio,41,"SEK CIUDALCAMPO, S.L.",431,280.96,2.00 
9/27/2017,51566,VEXIA PORTABLET STRONGER HEY!,46,FUNDACIÓ GAS NATURAL FENOSA,958,3659.4,12.00 
11/6/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",994,240,4.00 
10/11/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",993,240,4.00 
10/4/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",995,240,4.00 
6/9/2017,9999,Codi creació de packs,74,ESCUELAS PEREZ IBORRA S.L.,433,3214.88,2.00 
6/9/2017,45300,LEGO® Education WeDo 2.0 Core Set,74,ESCUELAS PEREZ IBORRA S.L.,433,0,24.00 
6/9/2017,9580,LEGO Education WeDo Construction Set,74,ESCUELAS PEREZ IBORRA S.L.,435,0,4.00 
6/9/2017,9999,Codi creació de packs,74,ESCUELAS PEREZ IBORRA S.L.,435,531.41,1.00 
6/9/2017,9580,LEGO Education WeDo Construction Set,74,ESCUELAS PEREZ IBORRA S.L.,436,0,17.00 
6/9/2017,9999,Codi creació de packs,74,ESCUELAS PEREZ IBORRA S.L.,436,2231.4,1.00 
6/9/2017,45300,LEGO® Education WeDo 2.0 Core Set,105,FUNDACIO ESCOLA MOWGLI,432,571.96,4.00 
6/9/2017,0000,Codi descompte material LE,105,FUNDACIO ESCOLA MOWGLI,432,-28.6,(1.00)
3/9/2017,45300,LEGO® Education WeDo 2.0 Core Set,137,FUNDACIÓN PRIVADA BENJAMIN FRANKLIN,188,285.98,2.00 
3/9/2017,705001,SERVICIOS PRESTADOS,137,FUNDACIÓN PRIVADA BENJAMIN FRANKLIN,188,-14.3,(1.00)
7/18/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,104,ESCOLA PETIT ESTEL - LA NOVA SL,654,8879.76,24.00 
7/18/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,104,ESCOLA PETIT ESTEL - LA NOVA SL,654,629.94,6.00 
7/18/2017,45517,Transformer 10V DC,104,ESCOLA PETIT ESTEL - LA NOVA SL,654,371.88,12.00 
7/18/2017,45300,LEGO® Education WeDo 2.0 Core Set,104,ESCOLA PETIT ESTEL - LA NOVA SL,654,571.96,4.00 
7/18/2017,0000,Codi descompte material LE,104,ESCOLA PETIT ESTEL - LA NOVA SL,654,-1045.35,(1.00)
6/15/2017,45517,Transformer 10V DC,125,COL·LEGI NATZARET,478,92.97,3.00 
6/15/2017,0000,Codi descompte material LE,125,COL·LEGI NATZARET,478,-120,(1.00)
6/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,125,COL·LEGI NATZARET,479,1479.96,4.00 
6/15/2017,45517,Transformer 10V DC,125,COL·LEGI NATZARET,479,61.98,2.00 
6/15/2017,0000,Codi descompte material LE,125,COL·LEGI NATZARET,479,-75,(1.00)
6/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,125,COL·LEGI NATZARET,480,2959.92,8.00 
6/15/2017,45517,Transformer 10V DC,125,COL·LEGI NATZARET,480,123.96,4.00 
6/15/2017,0000,Codi descompte material LE,125,COL·LEGI NATZARET,480,-170,(1.00)
9/14/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,130,ESCOLA LA PARELLADA,867,739.98,2.00 
9/14/2017,0000,Codi descompte material LE,130,ESCOLA LA PARELLADA,867,-73.99,(1.00)
6/28/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,124,COL·LEGI LES ALZINES,554,1479.96,4.00 
6/28/2017,45517,Transformer 10V DC,124,COL·LEGI LES ALZINES,554,61.98,2.00 
6/28/2017,0000,Codi descompte material LE,124,COL·LEGI LES ALZINES,554,-150,(1.00)
6/28/2017,1LA45544,Certificación Básica LEGO MINDSTORMS Education EV3,124,COL·LEGI LES ALZINES,554,150,1.00 
6/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,125,COL·LEGI NATZARET,478,2219.94,6.00 
12/31/2017,705001,SERVICIOS PRESTADOS,144,FUNDACIÓN RAFAEL DEL PINO,1346,15834,1.00 
12/31/2017,705001,SERVICIOS PRESTADOS,144,FUNDACIÓN RAFAEL DEL PINO,1347,9135,1.00 
12/31/2017,705001,SERVICIOS PRESTADOS,144,FUNDACIÓN RAFAEL DEL PINO,1348,853,1.00 
5/31/2017,705001,SERVICIOS PRESTADOS,145,"PARC D'ATRACCIONS DEL TIBIDABO, S.A.U.",308,2000,1.00 
7/25/2017,45300,LEGO® Education WeDo 2.0 Core Set,159,SEUR LOGISTICA,733,2001.86,14.00 
7/25/2017,45302,Smarthub Rechargeable Battery,159,SEUR LOGISTICA,733,713.86,14.00 
7/25/2017,45517,Transformer 10V DC,159,SEUR LOGISTICA,733,371.88,12.00 
7/25/2017,2000707,LE Replacement Pack Rubber Bands,159,SEUR LOGISTICA,733,149.27,23.00 
7/25/2017,2000702,LE Replacement Pack LME 3,159,SEUR LOGISTICA,733,90.86,14.00 
7/25/2017,0,Artículo,159,SEUR LOGISTICA,733,26.88,12.00 
7/25/2017,0,Artículo,159,SEUR LOGISTICA,733,22.99,1.00 
7/25/2017,705001,SERVICIOS PRESTADOS,159,SEUR LOGISTICA,734,280,1.00 
7/25/2017,9656,Early Simple Machines Set,159,SEUR LOGISTICA,736,293.98,2.00 
7/25/2017,9689,Simple Machines Set,159,SEUR LOGISTICA,736,53.07,1.00 
7/25/2017,9686,Simple & Powered Machines Set,159,SEUR LOGISTICA,736,319.98,2.00 
7/25/2017,9580,LEGO Education WeDo Construction Set,159,SEUR LOGISTICA,736,839.94,6.00 
7/25/2017,9797,LEGO® MINDSTORMS® NXT Education Base Set,159,SEUR LOGISTICA,736,639.98,2.00 
7/25/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,159,SEUR LOGISTICA,736,739.98,2.00 
7/25/2017,45517,Transformer 10V DC,159,SEUR LOGISTICA,736,92.97,3.00 
7/25/2017,45802,SET FLL ANIMAL ALLIES,159,SEUR LOGISTICA,736,105,1.00 
9/6/2017,45300,LEGO® Education WeDo 2.0 Core Set,307,ESCOLA MARE DE DEU DELS ANGELS,821,1286.91,9.00 
9/6/2017,0000,Codi descompte material LE,307,ESCOLA MARE DE DEU DELS ANGELS,821,-64.35,(1.00)
9/6/2017,45300,LEGO® Education WeDo 2.0 Core Set,307,ESCOLA MARE DE DEU DELS ANGELS,822,714.95,5.00 
9/6/2017,0000,Codi descompte material LE,307,ESCOLA MARE DE DEU DELS ANGELS,822,-35.74,(1.00)
11/17/2017,45300,LEGO® Education WeDo 2.0 Core Set,323,FUNDACIO JESUÏTES EDUCACIO - SANT GERVASI,1197,285.98,2.00 
11/17/2017,0000,Codi descompte material LE,323,FUNDACIO JESUÏTES EDUCACIO - SANT GERVASI,1197,-14.3,(1.00)
2/21/2017,9999,Codi creació de packs,442,COLEGIO SANTISIMA TRINIDAD,152,1743,1.00 
2/21/2017,45300,LEGO® Education WeDo 2.0 Core Set,442,COLEGIO SANTISIMA TRINIDAD,152,0,13.00 
2/21/2017,9999,Codi creació de packs,442,COLEGIO SANTISIMA TRINIDAD,153,2892,1.00 
2/21/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,442,COLEGIO SANTISIMA TRINIDAD,153,0,8.00 
2/21/2017,45517,Transformer 10V DC,442,COLEGIO SANTISIMA TRINIDAD,153,0,4.00 
2/21/2017,9686,Simple & Powered Machines Set,442,COLEGIO SANTISIMA TRINIDAD,154,0,13.00 
2/21/2017,9999,Codi creació de packs,442,COLEGIO SANTISIMA TRINIDAD,154,1950,1.00 
5/4/2017,45100,StoryStarter Core Set,472,MARIA DE LOS REYES FERNANDEZ FERNANDEZ,317,3539.7,30.00 
5/4/2017,0000,Codi descompte material LE,472,MARIA DE LOS REYES FERNANDEZ FERNANDEZ,317,-283.17,(1.00)
9/5/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,306,COL·LEGI MARE DE DÉU DE LA MERCÈ,808,2959.92,8.00 
9/5/2017,0000,Codi descompte material LE,306,COL·LEGI MARE DE DÉU DE LA MERCÈ,808,-270,6.00 
5/24/2017,705001,SERVICIOS PRESTADOS,414,AMPA BONAVISTA,369,540,1.00 
3/21/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,407,FEDAC GUISSONA,224,369.99,1.00 
3/21/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,407,FEDAC GUISSONA,224,209.98,2.00 
3/21/2017,0000,Codi descompte material LE,407,FEDAC GUISSONA,224,-30,(1.00)
3/21/2017,45514,EV3 Cable Pack,407,FEDAC GUISSONA,224,16.49,1.00 
5/24/2017,45300,LEGO® Education WeDo 2.0 Core Set,414,AMPA BONAVISTA,367,0,7.00 
5/24/2017,9999,Codi creació de packs,414,AMPA BONAVISTA,367,938.02,1.00 
5/24/2017,45100,StoryStarter Core Set,414,AMPA BONAVISTA,368,353.97,3.00 
5/24/2017,0000,Codi descompte material LE,414,AMPA BONAVISTA,368,-17.7,(1.00)
6/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,497,"FOMENTO DE CENTROS DE ENSEÑANZA, SA - COLEGIO MONTEAGUDO-NELVA",476,2589.93,7.00 
6/15/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,497,"FOMENTO DE CENTROS DE ENSEÑANZA, SA - COLEGIO MONTEAGUDO-NELVA",476,209.98,2.00 
6/15/2017,45517,Transformer 10V DC,497,"FOMENTO DE CENTROS DE ENSEÑANZA, SA - COLEGIO MONTEAGUDO-NELVA",476,30.99,1.00 
6/15/2017,45570,EV3 Space Challenge Set,497,"FOMENTO DE CENTROS DE ENSEÑANZA, SA - COLEGIO MONTEAGUDO-NELVA",476,189.99,1.00 
6/15/2017,0000,Codi descompte material LE,497,"FOMENTO DE CENTROS DE ENSEÑANZA, SA - COLEGIO MONTEAGUDO-NELVA",476,-151,(1.00)
10/18/2017,45517,Transformer 10V DC,501,INSTITUT DOMÈNEC PERRAMON,1061,30.99,1.00 
4/3/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,533,INTERNATIONAL SCHOOL PEÑISCOLA SL,250,369.99,1.00 
4/3/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,533,INTERNATIONAL SCHOOL PEÑISCOLA SL,250,104.99,1.00 
4/3/2017,0000,Codi descompte material LE,533,INTERNATIONAL SCHOOL PEÑISCOLA SL,250,-24.8,(1.00)
10/5/2017,45502,EV3 Large Servo Motor,541,ALCORAC S.L.,999,92.97,3.00 
1/24/2017,45300,LEGO® Education WeDo 2.0 Core Set,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,52,1858.87,13.00 
1/24/2017,9686,Simple & Powered Machines Set,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,52,1439.91,9.00 
1/24/2017,9641,Pneumatics Add-on Set,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,52,749.9,10.00 
1/24/2017,705001,SERVICIOS PRESTADOS,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,52,-202.43,(1.00)
1/24/2017,45300,LEGO® Education WeDo 2.0 Core Set,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,53,1286.91,9.00 
1/24/2017,9686,Simple & Powered Machines Set,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,53,1439.91,9.00 
1/24/2017,9641,Pneumatics Add-on Set,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,53,449.94,6.00 
1/24/2017,705001,SERVICIOS PRESTADOS,546,FPEVB - JOAQUIMA VEDRUNA TERRASSA,53,-158.38,(1.00)
5/31/2017,458039585,CERTIFICACIÓN AVANZADA LEGO MINDSTORMS EDUCATION EV3 - FECHAS Y HORARIO  : 24 Y 26 DE MAYO (DE 17.30,552,FUNDACIÓ PRIVADA EDUCATIVA VEDRUNA ÀNGELS,396,90,1.00 
9/21/2017,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,581,COLEGIO SANTO DOMINGO NAZARET,918,369.99,1.00 
8/28/2017,17101,LEGO BOOST,599,Asociación Sociocultural Englóbate Canarias,769,132.22,1.00 
8/28/2017,628004,GASTOS DE ENVIO,599,Asociación Sociocultural Englóbate Canarias,769,27.5,1.00 
6/7/2017,BLED112,BLED112-A-V1,573,ANA VILLAMOR DIAZ,423,24,2.00 
10/3/2017,9689,Simple Machines Set,633,FEDAC PRATS,988,106.14,2.00 
10/3/2017,2000715,LE Replacement Pack LE WeDo 2.0,633,FEDAC PRATS,988,6.49,1.00 
10/3/2017,0000,Codi descompte material LE,633,FEDAC PRATS,988,-5.63,(1.00)
11/28/2017,45300,LEGO® Education WeDo 2.0 Core Set,642,FEM COL·LEGI LA MERCED BARCELONA,1231,428.97,3.00 
11/28/2017,0000,Codi descompte material LE,642,FEM COL·LEGI LA MERCED BARCELONA,1231,-21.4,(1.00)
4/6/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,657,JDA VALLS INFORMATICA S.L.,262,369.99,1.00 
4/6/2017,45517,Transformer 10V DC,657,JDA VALLS INFORMATICA S.L.,262,30.99,1.00 
4/6/2017,0000,Codi descompte material LE,657,JDA VALLS INFORMATICA S.L.,262,-20.05,(1.00)
10/26/2017,45300,LEGO® Education WeDo 2.0 Core Set,659,ESCOLA SANTA MARIA DEL MAR,1091,857.94,6.00 
10/26/2017,0000,Codi descompte material LE,659,ESCOLA SANTA MARIA DEL MAR,1091,-42.9,(1.00)
11/14/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,661,COLEGIO BALMES SL,1175,104.99,1.00 
11/14/2017,45506,EV3 Color Sensor,661,COLEGIO BALMES SL,1175,110.97,3.00 
11/14/2017,45502,EV3 Large Servo Motor,661,COLEGIO BALMES SL,1175,61.98,2.00 
11/14/2017,0000,Codi descompte material LE,661,COLEGIO BALMES SL,1175,-17.94,(1.00)
11/14/2017,45503,EV3 Medium Servo Motor,661,COLEGIO BALMES SL,1175,80.97,3.00 
9/19/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,670,"COGNITA BSB SITGES, S.L.",892,4439.88,12.00 
9/19/2017,45300,LEGO® Education WeDo 2.0 Core Set,670,"COGNITA BSB SITGES, S.L.",892,1286.91,9.00 
9/19/2017,45517,Transformer 10V DC,670,"COGNITA BSB SITGES, S.L.",892,185.94,6.00 
9/19/2017,0000,Codi descompte material LE,670,"COGNITA BSB SITGES, S.L.",892,-295.64,(1.00)
2/9/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),110,4439.88,12.00 
2/9/2017,45517,Transformer 10V DC,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),110,185.94,6.00 
2/9/2017,705001,SERVICIOS PRESTADOS,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),110,-240,(1.00)
3/17/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),209,0,8.00 
3/17/2017,45517,Transformer 10V DC,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),209,0,4.00 
3/17/2017,45570,EV3 Space Challenge Set,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),209,0,1.00 
3/17/2017,45300,LEGO® Education WeDo 2.0 Core Set,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),209,0,13.00 
3/17/2017,45100,StoryStarter Core Set,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),209,0,5.00 
3/17/2017,9999,Codi creació de packs,671,FPEVB - COL·LEGI LA IMMACULADA (SABADELL),209,5360,1.00 
11/6/2017,9689,Simple Machines Set,676,SANTA MARIA DELS APÒSTOLS,1127,371.49,7.00 
11/6/2017,0000,Codi descompte material LE,676,SANTA MARIA DELS APÒSTOLS,1127,-18.5,(1.00)
2/20/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,697,FUNDACIÓ PRIVADA ELS ARCS,149,739.98,2.00 
2/20/2017,45517,Transformer 10V DC,697,FUNDACIÓ PRIVADA ELS ARCS,149,30.99,1.00 
2/20/2017,705001,SERVICIOS PRESTADOS,697,FUNDACIÓ PRIVADA ELS ARCS,149,-38.55,(1.00)
12/12/2017,51566,VEXIA PORTABLET STRONGER HEY!,704,ROBOTIX MALLORCA SL,1269,10400,40.00 
2/3/2017,9580,LEGO Education WeDo Construction Set,715,CEIP GINÉS GARCÍA MARTÍNEZ,91,839.94,6.00 
2/3/2017,9585,LEGO® Education WeDo™ Resource set,715,CEIP GINÉS GARCÍA MARTÍNEZ,91,52.99,1.00 
2/3/2017,705001,SERVICIOS PRESTADOS,715,CEIP GINÉS GARCÍA MARTÍNEZ,91,-44.65,(1.00)
2/6/2017,45300,LEGO® Education WeDo 2.0 Core Set,715,CEIP GINÉS GARCÍA MARTÍNEZ,96,857.94,6.00 
2/6/2017,705001,SERVICIOS PRESTADOS,715,CEIP GINÉS GARCÍA MARTÍNEZ,96,-42.9,(1.00)
4/11/2017,2000416,LEGO Duck,734,Editorial Luis Vives,272,0,120.00 
4/11/2017,628004,GASTOS DE ENVIO,734,Editorial Luis Vives,272,0,1.00 
6/2/2017,2000416,LEGO Duck,734,Editorial Luis Vives,409,0,1.00 
6/2/2017,628004,GASTOS DE ENVIO,734,Editorial Luis Vives,409,39.56,1.00 
8/28/2017,45300,LEGO® Education WeDo 2.0 Core Set,734,Editorial Luis Vives,766,24200,200.00 
8/30/2017,45300,LEGO® Education WeDo 2.0 Core Set,741,ESCOLA JOAQUIM BLUME,784,857.94,6.00 
8/30/2017,45210,MoreToMath Core Set 1 - 2,741,ESCOLA JOAQUIM BLUME,784,314.94,6.00 
8/30/2017,0000,Codi descompte material LE,741,ESCOLA JOAQUIM BLUME,784,-58.64,(1.00)
3/22/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,743,ATENEU DEL CLOT,232,369.99,1.00 
3/22/2017,45517,Transformer 10V DC,743,ATENEU DEL CLOT,232,30.99,1.00 
3/22/2017,0000,Codi descompte material LE,743,ATENEU DEL CLOT,232,-20.05,(1.00)
3/22/2017,45300,LEGO® Education WeDo 2.0 Core Set,743,ATENEU DEL CLOT,233,142.99,1.00 
3/22/2017,0000,Codi descompte material LE,743,ATENEU DEL CLOT,233,-7.15,(1.00)
3/22/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,743,ATENEU DEL CLOT,234,369.99,1.00 
3/22/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,743,ATENEU DEL CLOT,234,104.99,1.00 
3/22/2017,45517,Transformer 10V DC,743,ATENEU DEL CLOT,234,30.99,1.00 
3/22/2017,0000,Codi descompte material LE,743,ATENEU DEL CLOT,234,-25.3,(1.00)
10/23/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,1076,1109.97,3.00 
10/23/2017,0000,Codi descompte material LE,744,COLEGIO NUESTRA SEÑORA DE LA SALUD - MARISTAS ALGEMESÍ,1076,-55.5,(1.00)
11/10/2017,705001,SERVICIOS PRESTADOS,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1165,204.45,1.00 
10/9/2017,9580,LEGO Education WeDo Construction Set,779,CREATIC ACADEMY SL,1015,419.97,3.00 
10/9/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,779,CREATIC ACADEMY SL,1015,369.99,1.00 
10/9/2017,45517,Transformer 10V DC,779,CREATIC ACADEMY SL,1015,30.99,1.00 
10/9/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,779,CREATIC ACADEMY SL,1015,104.99,1.00 
10/9/2017,0000,Codi descompte material LE,779,CREATIC ACADEMY SL,1015,-155.99,(1.00)
3/20/2017,45506,EV3 Color Sensor,802,IES HERMANOS AMORÓS,219,147.96,4.00 
3/20/2017,0000,Codi descompte material LE,802,IES HERMANOS AMORÓS,219,-7.4,(1.00)
2/8/2017,45300,LEGO® Education WeDo 2.0 Core Set,806,CRP PALLARS JUSSÀ,109,0,5.00 
2/8/2017,705001,SERVICIOS PRESTADOS,806,CRP PALLARS JUSSÀ,109,967.9,1.00 
2/8/2017,45302,Smarthub Rechargeable Battery,806,CRP PALLARS JUSSÀ,109,0,5.00 
2/8/2017,45517,Transformer 10V DC,806,CRP PALLARS JUSSÀ,109,0,2.00 
4/21/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,837,INSTITUT INFANTA ISABEL D'ARAGÓ,289,7399.8,20.00 
4/21/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,837,INSTITUT INFANTA ISABEL D'ARAGÓ,289,1049.9,10.00 
4/21/2017,45517,Transformer 10V DC,837,INSTITUT INFANTA ISABEL D'ARAGÓ,289,247.92,8.00 
4/21/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,837,INSTITUT INFANTA ISABEL D'ARAGÓ,289,0,4.00 
4/21/2017,45560,LEGO® MINDSTORMS® Education EV3 Expansio,837,INSTITUT INFANTA ISABEL D'ARAGÓ,289,0,2.00 
4/21/2017,45517,Transformer 10V DC,837,INSTITUT INFANTA ISABEL D'ARAGÓ,289,0,2.00 
4/21/2017,0000,Codi descompte material LE,837,INSTITUT INFANTA ISABEL D'ARAGÓ,289,0,1.00 
1/30/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,841,AYUNTAMIENTO DE POZOHONDO,72,1479.96,4.00 
1/30/2017,45517,Transformer 10V DC,841,AYUNTAMIENTO DE POZOHONDO,72,61.98,2.00 
1/30/2017,705001,SERVICIOS PRESTADOS,841,AYUNTAMIENTO DE POZOHONDO,72,-78,(1.00)
2/13/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,851,IES ALBUHAIRA,125,2219.94,6.00 
2/13/2017,45517,Transformer 10V DC,851,IES ALBUHAIRA,125,92.97,3.00 
2/13/2017,628004,GASTOS DE ENVIO,851,IES ALBUHAIRA,125,20,1.00 
2/13/2017,705001,SERVICIOS PRESTADOS,851,IES ALBUHAIRA,125,-145,(1.00)
2/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,854,EULEN S.A.,135,5549.85,15.00 
2/15/2017,45300,LEGO® Education WeDo 2.0 Core Set,854,EULEN S.A.,135,2144.85,15.00 
2/15/2017,705001,SERVICIOS PRESTADOS,854,EULEN S.A.,135,-384.74,(1.00)
2/15/2017,628004,GASTOS DE ENVIO,854,EULEN S.A.,135,293,1.00 
2/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,854,EULEN S.A.,136,1849.95,5.00 
2/15/2017,45300,LEGO® Education WeDo 2.0 Core Set,854,EULEN S.A.,136,3574.75,25.00 
2/15/2017,705001,SERVICIOS PRESTADOS,854,EULEN S.A.,136,-271.24,(1.00)
2/15/2017,628004,GASTOS DE ENVIO,854,EULEN S.A.,136,239,1.00 
2/15/2017,45300,LEGO® Education WeDo 2.0 Core Set,854,EULEN S.A.,137,4289.7,30.00 
2/15/2017,705001,SERVICIOS PRESTADOS,854,EULEN S.A.,137,-214.49,(1.00)
2/15/2017,628004,GASTOS DE ENVIO,854,EULEN S.A.,137,212,1.00 
3/21/2017,51566,VEXIA PORTABLET STRONGER HEY!,854,EULEN S.A.,226,10400,40.00 
3/21/2017,0000,Codi descompte material LE,854,EULEN S.A.,226,-832,(1.00)
3/21/2017,628004,GASTOS DE ENVIO,854,EULEN S.A.,226,114,1.00 
3/21/2017,45300,LEGO® Education WeDo 2.0 Core Set,854,EULEN S.A.,227,0,40.00 
3/21/2017,51566,VEXIA PORTABLET STRONGER HEY!,854,EULEN S.A.,227,0,40.00 
3/21/2017,9999,Codi creació de packs,854,EULEN S.A.,227,14100,1.00 
3/21/2017,628004,GASTOS DE ENVIO,854,EULEN S.A.,227,356,1.00 
10/11/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,860,CEIP PEDRO GUTIERREZ,1034,2219.94,6.00 
10/11/2017,45517,Transformer 10V DC,860,CEIP PEDRO GUTIERREZ,1034,92.97,3.00 
10/11/2017,0000,Codi descompte material LE,860,CEIP PEDRO GUTIERREZ,1034,-115,(1.00)
10/11/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,860,CEIP PEDRO GUTIERREZ,1035,1849.95,5.00 
10/11/2017,45517,Transformer 10V DC,860,CEIP PEDRO GUTIERREZ,1035,61.98,2.00 
10/11/2017,0000,Codi descompte material LE,860,CEIP PEDRO GUTIERREZ,1035,-95,(1.00)
3/9/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,866,IES DOÑANA,186,369.99,1.00 
3/9/2017,0000,Codi descompte material LE,866,IES DOÑANA,186,-18.5,(1.00)
3/21/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,872,COLEGIO DIOCESANO SANTA CLARA,228,739.98,2.00 
3/21/2017,45517,Transformer 10V DC,872,COLEGIO DIOCESANO SANTA CLARA,228,30.99,1.00 
3/21/2017,0000,Codi descompte material LE,872,COLEGIO DIOCESANO SANTA CLARA,228,-38.55,(1.00)
5/11/2017,45300,LEGO® Education WeDo 2.0 Core Set,901,ESCOLA PAIDOS,328,714.95,5.00 
5/11/2017,0000,Codi descompte material LE,901,ESCOLA PAIDOS,328,-35.75,1.00 
5/11/2017,45300,LEGO® Education WeDo 2.0 Core Set,901,ESCOLA PAIDOS,329,1429.9,10.00 
5/11/2017,0000,Codi descompte material LE,901,ESCOLA PAIDOS,329,-85.8,1.00 
12/11/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,901,ESCOLA PAIDOS,1264,739.98,2.00 
12/11/2017,0000,Codi descompte material LE,901,ESCOLA PAIDOS,1264,-37,(1.00)
5/12/2017,10698,LEGO Classic - Caja Ladrillos Creativos Grande LEGO,902,"Consombrero, SC",331,1484.7,30.00 
5/12/2017,45300,LEGO® Education WeDo 2.0 Core Set,904,ESCOLA OCTAVIO PAZ,335,857.94,6.00 
5/12/2017,0000,Codi descompte material LE,904,ESCOLA OCTAVIO PAZ,335,-40.75,(1.00)
