CodigoEducateca,Lat,Lon
338617,41.6399658,-4.756418099999999
338618,41.6327062,-4.7596538
338619,41.6176418,-4.7500118
338620,41.63827939999999,-4.765235
338621,41.5884282,-4.584457899999999
338622,41.5818472,-4.7178103
338623,41.6171519,-4.7838753
338624,41.6079739,-4.6858927
338625,41.622296,-4.7973668
338626,41.6601891,-4.7819427
338627,41.7001339,-6.3462575
338628,41.47417069999999,-5.9150005
338629,41.2644242,-6.0732046
338630,41.9912905,-5.6677346
338631,41.365399,-6.103603
338632,41.9936932,-6.033019299999999
338633,41.6503206,-5.9946198
338634,41.357247,-5.727855
338635,41.25004440000001,-5.3936538
338636,41.230132,-5.4959095
338637,42.0861733,-6.642360399999999
338638,42.03522,-6.90717
338639,41.1704954,-6.0024285
338640,41.5172668,-5.951539899999999
338642,42.0565175,-6.626586499999999
338643,42.0440499,-6.0736153
338645,42.0716443,-6.0087874
338646,41.5240916,-5.3920609
338647,41.8617123,-5.413317699999999
338648,41.4891914,-5.6817175
338650,41.5111764,-5.7317258
338651,41.5076032,-5.7315181
338652,41.5215227,-5.745226
338653,41.5008946,-5.7454325
338654,41.5081356,-5.7413779
338655,41.504695,-5.753754
338656,41.5021683,-5.7504298
338658,41.5218462,-5.3890809
338659,41.31514019999999,-6.3957092
338660,42.0053522,-5.6791388
338661,41.9968027,-5.678789699999999
338662,41.5205444,-5.4037177
338663,41.49334899999999,-5.74608
338664,42.0098558,-5.676584900000001
338665,41.507919,-5.7362432
338667,41.5099689,-5.7311953
338668,42.00925609999999,-5.6869209
338669,41.5151303,-5.7375267
338670,42.0065372,-5.6734506
338671,41.4441745,-5.7319742
338672,40.5008096,-4.425167399999999
338674,42.5825945,-5.643453699999999
338675,41.6313948,-4.7184425
338676,40.5064411,-5.403978400000001
338677,40.3561458,-5.1754681
338678,40.75303100000001,-4.6760395
338679,40.6009809,-4.9247074
338680,40.2651413,-5.0874469
338681,40.2755768,-4.9830159
338682,40.5350725,-4.8975303
338684,40.7056325,-4.9760852
338685,40.7426463,-4.744372300000001
338686,40.6155777,-4.7524912
338687,40.287023,-4.997147
338688,40.5421327,-4.5407948
338689,40.174691,-5.158454499999999
338690,40.2970245,-4.8387907
338691,40.9744322,-4.7747544
338693,40.4364488,-5.467616100000001
338694,40.81218930000001,-4.863891
338695,40.8612304,-4.9870491
338696,40.8916434,-4.5830831
338697,41.01877,-5.01254
338700,40.2050197,-4.9370011
338701,40.30666919999999,-4.551017
338704,41.8519983,-3.318747
338705,41.7794103,-3.82471
338706,41.580104,-3.695754
338707,41.6870397,-3.4802138
338708,42.9708217,-3.786115
338709,41.8275592,-3.9095476
338711,42.0489199,-3.7411569
338712,41.63593669999999,-3.6852311
338713,42.20551700000001,-3.985093
338715,42.581311,-6.7266162
338716,42.5781736,-6.8190224
338717,42.5436523,-5.563715699999999
338718,42.3267739,-6.092918099999999
338719,42.2433971,-5.567951799999999
338720,42.5531696,-5.8663652
338721,42.6034179,-6.381120699999999
338722,42.9639871,-6.0996978
338723,42.1466666,-5.6383982
338724,42.4151939,-6.8284277
338725,42.4411722,-5.7915768
338726,42.6316642,-6.720275399999999
338727,42.4205088,-5.617855899999999
338728,42.54120409999999,-6.7792148
338729,42.6257779,-6.5645631
338730,42.5761341,-6.611865799999999
338732,42.137965,-5.8324053
338733,42.57908130000001,-5.8155287
338734,42.6694903,-5.632651699999999
338735,42.9442252,-6.3424929
338736,42.5250449,-6.6315731
338737,42.6028141,-6.4399248
338738,42.6576228,-5.0358019
338741,42.4629895,-5.8811382
338742,42.3213057,-5.6983979
338743,42.78347369999999,-6.608374899999999
338744,42.6481394,-5.5606896
338745,42.7119144,-6.3985663
338746,42.8305622,-5.1808533
338747,42.81983,-6.492640000000001
338748,43.1518364,-4.917892999999999
338749,43.0080125,-5.274321
338750,42.78525,-4.97878
338751,42.5738302,-5.2665627
338752,42.2775877,-6.5566546
338753,42.9756514,-5.0014185
338754,42.7718707,-5.946943099999999
338756,42.4739271,-6.0262173
338757,42.5139838,-5.8609861
338758,42.60359709999999,-5.4306141
338759,42.33217,-5.88127
338760,42.7258377,-6.2077189
338761,42.664383,-6.9455795
338762,42.5618735,-5.5829283
338763,41.9058913,-4.481703599999999
338764,42.1075637,-4.6469325
338765,40.8237268,-5.9453315
338766,40.3236091,-5.9689583
338767,41.1621214,-6.1851426
338770,40.8792836,-5.8881542
338771,41.0733557,-6.6639878
338772,41.1309311,-6.555399
338774,41.056144,-5.3334757
338775,40.9144189,-5.1536327
338776,40.9211403,-5.6930215
338779,40.6638408,-5.5387308
338780,40.959349,-5.748658199999999
338781,40.8282803,-5.2805515
338785,40.54897500000001,-5.9251211
338786,40.4853981,-5.6117297
338788,40.375235,-6.0467429
338789,40.7712107,-5.421856399999999
338791,41.0577275,-6.131492799999999
338792,40.7426096,-6.7279918
338793,41.267568,-6.467397
338794,40.8747046,-6.463083699999999
338795,41.00951939999999,-6.4369008
338796,40.8591788,-5.4363449
338797,40.9805223,-5.610085499999999
338798,41.0860465,-5.6987141
338800,40.4303679,-6.674773699999999
338801,40.9817517,-6.770813800000001
338802,40.4645043,-5.7232806
338803,40.5790471,-5.9161803
338804,40.6577708,-6.1074291
338805,40.88901,-6.30416
338806,41.06149740000001,-5.549335699999999
338807,41.017278,-5.589742999999999
338809,41.2253327,-4.111241199999999
338810,41.3383963,-4.4211681
338811,41.2696443,-3.8892788
338814,41.1312344,-3.689828
338816,41.0693506,-4.406092999999999
338817,41.1539825,-4.0069603
338818,40.9570415,-4.2345318
338819,40.7791398,-4.4110586
338820,41.4194485,-3.3816317
338821,41.0713635,-4.1626895
338822,41.2059722,-4.4284985
338824,41.2767568,-3.4803362
338825,41.2152045,-2.2768263
338826,42.0308228,-2.5197932
338827,42.0302634,-2.2328011
338829,41.6244687,-2.23035
338830,41.79666,-3.0310353
338831,41.4647421,-2.8628484
338832,41.8371642,-3.004574
338833,41.9119874,-2.7643175
338834,41.6079742,-3.3988792
338835,42.0993836,-5.2175331
338836,41.20333,-5.019963
338837,41.1806275,-4.7978263
338838,41.7063035,-4.7598451
338839,41.8203135,-5.112881199999999
338840,41.3903347,-5.2615333
338841,41.7503766,-4.380346400000001
338842,41.6265493,-4.3557609
338843,41.88492919999999,-5.0472659
338844,41.6482361,-5.025113
338845,41.4126071,-4.7894972
338847,41.8164056,-6.1772268
338848,41.5401433,-5.305830299999999
338849,41.3862522,-6.1963086
338850,41.9990217,-5.7097476
338851,41.2880808,-5.445017200000001
338852,41.5520821,-5.708888
338853,41.41902959999999,-5.6480656
338855,42.0570807,-6.5263094
338856,42.0683904,-5.7919725
338857,41.8276416,-5.964220200000001
338858,41.8977473,-6.074235
338859,41.8000009,-5.6428391
338860,41.4635603,-5.6576266
338861,41.6361537,-6.1387814
338862,41.8694808,-6.3781981
338863,41.2493844,-5.7194522
338864,41.7759208,-6.5152586
338865,42.0477795,-5.6563119
338867,41.987547,-5.410631
338868,41.8472869,-5.6137688
338869,41.3443815,-5.412503699999999
338871,40.4483091,-3.5683324
338872,41.6530522,-0.9040382
338873,40.22361799999999,-3.761173
338874,40.7399856,-3.5845094
338875,37.2237835,-7.4046833
338876,37.2544512,-6.9456045
338877,36.7403986,-3.5865093
338879,37.881761,-4.789022999999999
338881,37.1754463,-3.6027199
338883,36.1290317,-5.447156300000001
338885,37.8831003,-4.790642
338890,36.5927789,-6.2314308
338891,37.3891619,-5.9921289
338892,36.1291657,-5.4473863
338893,36.5234632,-6.287603
338896,37.1887706,-3.6189578
338897,37.6689489,-5.5365161
338899,37.3958041,-5.9775369
338900,38.1065647,-3.7640732
338902,37.5848424,-4.6424239
338903,37.3789515,-6.116139599999999
338905,36.5294065,-6.294630499999999
338907,37.3038,-3.14456
338908,37.3824336,-5.9675825
338909,37.5481681,-5.867692
338911,37.2206316,-3.684891599999999
338913,36.4613209,-6.2004585
338914,37.492472,-2.770217
338915,36.7219907,-4.4344607
338916,37.40912,-5.9280075
338917,37.3416694,-6.540963000000001
338918,37.191116,-3.615607999999999
338919,37.88163979999999,-4.781945299999999
338920,37.3702126,-6.1569733
338921,37.12119,-3.59098
338922,37.3971584,-5.9617931
338923,37.390443,-5.983115
338924,36.6866299,-6.138077399999999
338925,37.3895023,-5.991056299999999
338927,37.4000675,-5.9753267
338932,36.13089739999999,-5.4457568
338934,37.1996956,-3.6113129
338937,37.169622,-3.6027642
338938,36.8379666,-2.4564364
338939,36.6917041,-6.129849
338942,37.1703367,-3.6036372
338946,36.69116,-6.138932
338947,37.1691106,-3.5992657
338949,36.7360779,-4.5572946
338951,38.1194184,-3.0787425
338953,36.7225023,-4.3679475
338954,36.62934440000001,-4.8332368
338956,37.369863,-6.087643
338958,37.3755078,-5.98069
338959,37.2096173,-3.626925
338962,37.394568,-5.986673000000001
338963,36.716239,-4.423216
338965,37.349736,-5.943435000000001
338966,37.3753126,-6.0017761
338967,37.1554665,-3.606643
338968,37.355607,-5.978276999999999
338969,36.4630561,-6.191289299999999
338971,37.1834814,-4.4472587
338972,37.3479161,-2.3580907
338973,36.9327617,-4.5339802
338974,36.3303338,-6.0921632
338975,36.7623824,-6.3478675
338976,37.3092129,-4.6695582
338977,36.885745,-2.4222432
338978,37.86955469999999,-4.3223866
338979,36.7844646,-6.357015
338980,36.523653,-5.8677339
338981,36.1798963,-5.4893252
338982,36.598939,-4.5564
338983,37.2690199,-5.9254074
338984,37.412261,-5.9311579
338985,36.8353807,-3.9368439
338986,37.1249326,-4.6612753
338987,37.2211442,-3.6054156
338988,37.5529058,-3.4004479
338989,37.3794541,-6.1236269
338990,38.0911002,-5.8191384
338991,37.3738852,-6.156758300000001
338992,36.2856426,-5.4191572
338993,37.2860249,-5.9440219
338994,37.3567527,-6.2007334
338995,37.4373755,-4.602945699999999
338997,38.1811287,-3.3133218
338998,37.4402328,-7.1045058
338999,36.7286748,-6.397088399999999
339000,37.5500129,-4.3573713
339001,37.3752138,-4.9501257
339002,37.5645324,-5.4281321
339003,36.9778727,-5.9439177
339004,38.4793706,-4.950190999999999
339005,37.2913268,-6.0522751
339006,36.8694096,-5.8013827
339007,37.1349789,-6.8189139
339008,37.2342511,-3.6196042
339009,37.1380195,-1.8317037
339010,37.821709,-3.4126244
339011,36.734569,-4.9195898
339012,37.1521848,-3.5750988
339013,37.2776818,-5.931208799999999
339015,36.7088554,-4.452855899999999
339016,36.6713806,-4.5124271
339017,36.5152492,-4.8909276
339018,36.513972,-4.891567999999999
339019,37.2459455,-4.9247401
339020,36.7189314,-4.4409559
339021,37.0009512,-4.365366900000001
339022,37.3524457,-4.9876102
339023,37.8467203,-5.7674502
339024,38.351982,-2.7995845
339025,37.5992897,-5.2143766
339026,36.34042,-5.3260098
339027,36.71294,-4.452557000000001
339028,37.3526547,-5.2264003
339029,36.8646468,-5.174771400000001
339030,37.2373,-3.5608055
339031,38.07651,-5.0175599
339032,36.470471,-6.201988099999999
339033,37.5230738,-3.946969
339034,37.3321216,-6.539509199999999
339035,37.5871537,-2.582847
339036,37.1121906,-3.5896931
339037,37.5443037,-2.8424248
339038,37.7833822,-5.388353599999999
339039,36.713057,-4.4427229
339040,37.8895089,-4.7564866
339041,36.1203398,-5.4505575
339042,37.2429664,-6.3049026
339043,36.90612,-4.339583999999999
339044,37.1138374,-4.6971169
339045,37.1222199,-4.8659713
339046,36.6058517,-4.5232464
339047,37.0624282,-5.8046087
339048,37.0952036,-3.7180425
339049,37.26768260000001,-4.409505999999999
339050,37.3133273,-6.598096099999999
339051,36.5241473,-6.222008499999999
339052,38.31778,-2.66415
339053,37.3713044,-5.9531756
339054,37.2458056,-1.9204222
339055,36.501875,-4.792852
339056,36.85673999999999,-2.4606736
339057,37.3977381,-6.150224499999999
339058,37.34363,-2.50267
339059,37.573617,-3.502148
339060,37.9184709,-6.7296869
339061,36.4654842,-5.0578192
339062,37.2188617,-7.397582399999998
339063,36.9385801,-3.3226964
339064,36.5839466,-5.2776375
339065,36.015729,-5.609897999999999
339066,37.29461999999999,-5.9303121
339067,38.0298405,-4.5213075
339068,38.3618078,-2.7449797
339069,37.3875259,-6.058455700000001
339070,37.419241,-5.9668813
339071,36.8857486,-2.4400162
339072,37.5871496,-4.4605488
339073,36.79447529999999,-5.138035299999999
339074,37.4213279,-6.106338099999999
339075,38.5715661,-5.1677056
339076,37.3402456,-5.9343263
339077,37.9459439,-6.9473195
339078,37.1580638,-5.7192525
339079,37.2083007,-4.655254999999999
339080,37.7452812,-3.9164758
339081,37.2821298,-5.9183673
339082,37.15870779999999,-5.9133458
339083,37.6776224,-5.9905696
339084,36.823732,-2.5837257
339085,36.895546,-4.427305
339086,36.6083119,-5.8003347
339087,37.171707,-3.963206
339088,37.081285,-5.631765800000001
339090,36.2811347,-6.082617399999999
339091,37.6741679,-4.9368791
339092,36.49749,-4.9784773
339093,36.7155978,-4.430548000000001
339094,37.938213,-3.7322821
339095,37.0247034,-3.634208099999999
339096,36.8243828,-4.5395124
339097,37.3446671,-6.028073
339098,37.11787899999999,-3.6027266
339099,36.9149962,-2.4376264
339100,37.28551270000001,-5.493559599999999
339101,38.0678379,-3.3056496
339102,37.4631753,-6.009520699999999
339103,38.0036372,-3.9199734
339104,37.7107651,-5.349698099999999
339105,38.0921612,-3.6296735
339106,37.3068223,-6.2491832
339107,36.6276053,-6.3583278
339108,37.0912125,-3.638935399999999
339109,37.6534716,-5.7101457
339110,36.758923,-4.053097
339111,37.846695,-4.915883
339113,36.6659792,-4.550277299999999
339114,36.9578328,-2.2043212
339115,36.7931431,-4.1589067
339116,37.3196781,-3.1944894
339117,36.7245709,-2.8810243
339118,37.4719194,-5.651559199999999
339119,36.7242098,-3.3674751
339120,37.5882325,-4.750888199999999
339122,38.1757943,-3.7766898
339123,37.1014134,-4.9737791
339124,36.71926330000001,-4.309203
339125,37.7380936,-3.6448175
339126,38.0189672,-3.7306765
339127,36.7351177,-3.743103799999999
339128,37.5415608,-6.050653199999999
339129,37.309556,-6.308191
339130,38.2681366,-5.2084402
339132,37.0272145,-4.3424438
339133,36.7381868,-3.9728877
339134,36.5452851,-4.6405553
339135,36.4798855,-6.185535799999999
339136,37.48456360000001,-5.9852722
339137,37.3657318,-5.986572499999999
339138,37.41582229999999,-6.4027213
339139,37.612602,-7.255194700000001
339140,37.6855833,-3.8218241
339141,37.4018112,-5.958889699999999
339142,36.65724640000001,-4.558873699999999
339143,36.725056,-4.481346
339144,37.369356,-6.012187
339145,37.0958793,-4.390081599999999
339146,37.2273281,-6.897488600000001
339147,36.7529999,-3.5154821
339148,36.7859299,-4.1107065
339149,36.5083186,-4.6903225
339150,37.3851236,-6.008350099999999
339151,36.7192531,-4.2951485
339152,36.493728,-6.269422
339153,36.6479369,-4.7479418
339154,36.9598105,-2.5756324
339155,36.7287386,-4.427243199999999
339156,38.0098939,-3.3667979
339157,36.6404065,-4.6952216
339158,36.826222,-4.7027434
339159,37.6592624,-5.521825199999999
339160,37.395598,-5.9943576
339161,36.4920899,-4.978784399999999
339162,37.5930483,-5.877678899999999
339163,36.8550801,-6.0339408
339164,36.213845,-5.382509499999999
339165,37.3534247,-2.1871567
339166,37.8838539,-4.7953481
339167,36.6955371,-4.4571911
339168,36.7668223,-2.8010047
339169,37.2965443,-6.2980078
339170,37.3331837,-5.842095
339171,36.7257687,-4.4457653
339172,37.4282899,-5.984290000000001
339173,37.0696434,-5.0918024
339174,37.3956086,-5.7192481
339175,36.7225249,-4.3532213
339176,37.9142521,-6.824624699999999
339177,36.7465865,-4.4173931
339178,36.9896,-5.5677979
339179,37.2203847,-5.3159551
339180,36.73044,-4.86188
339181,37.1161543,-5.4559617
339182,37.1845875,-3.6224691
339183,36.6259526,-5.3368503
339184,36.90229,-5.168273
339185,37.86374,-5.61845
339186,36.7876589,-6.341322
339187,37.3302581,-5.409334299999999
339188,37.172947,-4.1547465
339189,37.1826796,-3.6018738
339190,36.787451,-5.5526601
339191,37.1277592,-6.1668465
339192,37.4656548,-5.6510742
339193,37.185801,-5.775021
339194,37.7164103,-3.976651099999999
339195,36.4670099,-5.9347066
339196,37.3828632,-6.058428399999999
339197,37.3489324,-6.0505933
339198,37.4410508,-4.2133383
339199,37.3972267,-6.0300977
339200,37.4904685,-5.9419375
339201,36.5120733,-4.8737907
339202,37.8009887,-5.1012347
339203,37.186707,-3.594256
339205,36.7322089,-4.4821586
339206,37.4861761,-5.9446097
339207,37.3468208,-6.5416851
339208,37.3913485,-5.922399299999999
339209,37.4043327,-5.971545799999999
339210,37.2826069,-5.9102958
339211,37.36009260000001,-4.8422282
339212,36.487706,-4.9848532
339213,37.1582695,-5.9337168
339214,36.6874891,-4.4504057
339215,36.7429552,-5.1604543
339216,37.93730240000001,-5.760126
339217,37.3637418,-6.042257800000001
339219,37.4166928,-5.965571799999999
339221,37.3483109,-5.8436008
339222,36.67970469999999,-5.4448716
339223,36.5366731,-4.6296975
339224,37.0187024,-4.555733500000001
339225,36.8379422,-2.4611346
339226,36.73874,-3.69985
339227,37.377939,-6.0075115
339228,36.7284979,-4.4191145
339229,37.2412952,-5.1098553
339230,36.7322843,-4.4374265
339231,36.9228495,-6.082339
339232,37.54497930000001,-5.0755547
339233,37.9351959,-4.0649994
339234,37.400233,-5.939419
339235,36.982843,-3.560589
339236,36.773479,-4.099985
339237,37.2873671,-6.0496083
339238,36.9881226,-5.9394621
339239,36.7474172,-4.423214499999999
339240,37.3944134,-5.9778271
339241,36.74651590000001,-4.0912404
339242,37.5366928,-5.0774549
339243,36.6037035,-4.5337986
339244,37.3553417,-5.989148
339245,38.2536133,-2.8950622
339246,36.7454053,-3.8848725
339247,37.2281286,-3.6621627
339248,36.8411292,-2.9466532
339249,37.4134851,-6.1602294
339250,37.256779,-3.757292
339251,36.4908821,-4.996076899999999
339252,37.1211232,-5.4643159
339253,36.510601,-4.90621
339255,37.8975366,-4.787722599999999
339256,36.922456,-6.0829495
339257,37.4102256,-5.9217092
339258,37.1935978,-5.7794281
339259,37.9117283,-3.0046329
339260,36.532081,-4.6283863
339261,37.2160923,-7.395426099999999
339262,38.11005129999999,-3.6370172
339263,36.7505136,-5.1668904
339264,37.40559349999999,-5.9851945
339265,36.7189614,-4.4537229
339266,37.5527853,-5.0818596
339267,36.6866957,-4.4549363
339268,37.023,-4.5455288
339269,37.89531059999999,-4.758091299999999
339270,36.0124924,-5.6087341
339271,37.8854572,-4.776995500000001
339272,36.5249716,-6.2887426
339273,37.390795,-6.2079708
339274,37.3752208,-6.0393878
339275,38.1139369,-3.0784185
339276,36.69830779999999,-4.459178
339277,37.4141228,-5.9743302
339278,37.3374213,-2.2995815
339279,36.8812292,-5.400540599999999
339280,36.7458314,-3.5817743
339281,36.75436699999999,-3.875416
339282,36.6085097,-6.2178916
339283,37.3811687,-5.7390408
339284,37.09419370000001,-4.379484
339285,36.8353283,-4.7039026
339286,37.5817712,-5.965819799999999
339287,36.9329828,-4.1927607
339288,36.7123619,-4.4495578
339289,37.195249,-4.052
339290,37.6482303,-6.878167299999999
339291,37.8698494,-4.176387
339292,36.7473651,-3.954920599999999
339293,37.5305666,-6.1567754
339294,37.804085,-2.545668
339295,37.6439336,-3.4514525
339296,37.46234,-5.3417221
339297,36.3668661,-5.241904799999999
339298,37.5996839,-5.7310116
339299,36.7779626,-6.3606264
339300,36.6345938,-4.496583
339301,37.3507002,-2.2949007
339302,37.044157,-4.864603799999999
339303,37.2898528,-6.0498034
339304,36.6666162,-4.5633694
339305,37.6930206,-4.4713142
339307,36.2508664,-5.9654533
339308,37.4048863,-6.0384839
339309,37.3414747,-5.8321187
339310,36.2135191,-5.383153399999999
339311,37.521277,-5.9809377
339312,37.7812642,-3.8046061
339313,36.788096,-6.3406696
339314,36.6030808,-4.5426818
339315,37.8914465,-4.801997
339316,36.5158827,-4.8840033
339318,37.2695204,-6.0655151
339319,37.294168,-5.9248474
339320,36.4295948,-5.154448599999999
339321,37.9008439,-4.775894399999999
339322,37.3842389,-5.9445213
339323,37.0024584,-3.5665441
339324,36.280235,-6.092045
339325,37.3766971,-5.9677928
339326,37.4643583,-5.6520282
339327,38.2724437,-3.6213409
339328,37.1900923,-3.7124555
339329,36.7462166,-4.0988069
339330,37.26716280000001,-5.5398026
339331,37.6510702,-2.0783541
339332,37.4256011,-5.9686987
339333,36.5509771,-4.6221213
339334,36.6674166,-4.5013054
339335,36.6360702,-4.6925696
339336,37.4853077,-2.7672785
339337,36.7336783,-4.4640642
339338,36.7480291,-4.4151144
339339,36.731203,-4.4395343
339340,37.1864976,-6.9656965
339341,37.4248925,-5.9624809
339342,38.0893524,-3.6452552
339343,37.2412944,-5.1117573
339344,37.6591827,-5.523501899999999
339345,37.1437711,-3.6395269
339346,36.8620931,-5.6484479
339347,37.3870531,-5.9045869
339348,38.1089211,-3.6337307
339349,37.3148149,-5.9706873
339350,37.1746939,-4.1394123
339351,37.2881564,-7.1473792
339352,37.2563198,-5.553086599999999
339353,36.5319869,-6.186541399999999
339354,37.1892613,-5.771133799999999
339356,37.024061,-4.5668614
339357,37.588118,-4.078373
339358,36.4588938,-6.211983
339360,36.8428,-2.4572971
339361,37.6120055,-5.8247659
339362,36.7080544,-4.441257
339363,37.4904685,-5.9419375
339364,37.5446761,-5.872420099999999
339365,37.19826,-7.31882
339366,37.389114,-6.070442799999999
339367,37.3601604,-5.9644146
339368,37.376207,-5.9677684
339369,36.5082037,-4.889103299999999
339370,36.6182042,-4.5098012
339371,36.718025,-4.446721999999999
339372,36.543218,-4.6387678
339373,36.6612021,-4.7551042
339374,37.2845907,-4.880819799999999
339375,36.7197362,-4.2804154
339376,37.1624332,-3.5862205
339377,37.3659796,-5.974288899999999
339378,37.3980119,-5.9740462
339379,37.175351,-3.614995
339380,37.1749473,-3.6136663
339381,36.73057070000001,-4.400432400000001
339382,37.3741624,-5.9691418
339383,36.16122500000001,-5.340541
339384,37.8724385,-4.7868311
339386,37.39826360000001,-5.9303495
339387,37.3917369,-5.9880561
339388,37.3795827,-5.9775415
339389,36.8426305,-2.4452267
339390,37.3582884,-6.041144699999999
339391,37.5876933,-3.8140034
339392,36.6920066,-4.44607
339393,37.1666059,-5.931600899999999
339394,37.3683176,-6.0690236
339395,37.3953314,-5.9628953
339396,37.3628203,-5.965183
339397,37.4678176,-6.009304699999999
339398,36.7041189,-4.4360893
339399,36.724938,-4.4208579
339400,37.4076561,-5.9909015
339401,37.3775126,-5.9555178
339402,37.3822933,-6.0070549
339403,36.7795603,-6.3462112
339404,37.1253155,-5.4437114
339405,37.39413529999999,-5.9180388
339406,37.3720895,-6.077056799999999
339407,36.5378761,-4.6377539
339408,37.34781,-5.83767
339409,36.8455006,-2.4325047
339410,36.172332,-5.341688
339411,37.3622666,-6.034802699999999
339412,37.880567,-4.7990127
339413,37.16864340000001,-4.1573458
339414,36.764415,-2.820137
339415,37.6090758,-2.7049219
339416,36.9259766,-6.0731169
339417,36.9744785,-5.222796100000001
339418,36.6039572,-4.528867000000001
339419,37.65430509999999,-5.5250273
339420,38.0392304,-4.0433211
339421,37.8689543,-4.7706044
339422,37.6483745,-3.9153748
339423,38.0480587,-3.461195
339424,36.5496793,-4.6239834
339425,37.2916288,-4.755864
339426,38.0937188,-3.7699708
339427,37.183703,-5.771671
339428,37.5207642,-6.2769525
339429,36.78599639999999,-2.7717354
339430,36.7403412,-5.7995559
339431,37.6131282,-5.664656099999999
339432,37.2020278,-4.7798101
339433,36.421931,-5.15044
339434,37.280433,-7.149197999999999
339435,37.36880439999999,-5.7493868
339436,37.9852567,-3.5308289
339437,36.61892,-4.5109696
339438,37.8877981,-4.76603
339439,37.3386309,-6.0621696
339440,36.770173,-4.101146
339441,37.1516365,-3.6043742
339442,37.2643985,-5.5375369
339443,36.7459334,-3.0142954
339444,36.7327973,-3.6856562
339445,36.4600844,-6.2097926
339446,37.83196,-5.2533638
339447,36.75955,-4.710334
339449,36.7358542,-4.427167
339450,37.33437990000001,-5.9340173
339451,37.1651048,-5.9161923
339452,37.207153,-3.6088888
339453,36.6931266,-6.1508875
339454,36.7136705,-4.6260634
339455,37.50116,-7.268413700000001
339456,37.4099197,-4.4726109
339458,37.218471,-5.3081194
339459,36.6997791,-6.0984769
339460,36.7234851,-4.537037
339461,36.7312801,-4.4486264
339462,36.5925561,-4.6465097
339463,36.9177214,-5.543842499999999
339464,37.9638779,-4.5419353
339465,37.3576397,-5.9718268
339466,36.7202159,-4.431675
339467,36.6977933,-4.4424429
339468,37.3363152,-6.1432071
339469,37.3849231,-5.9003899
339470,36.698111,-4.453303
339471,37.86226440000001,-4.7769442
339472,36.6151651,-6.2393238
339474,37.37381,-5.939719999999999
339475,37.3541712,-6.046132
339476,36.510674,-4.6773374
339477,37.4374858,-4.2010122
339481,37.3914745,-5.9842447
339483,37.3702169,-6.157391700000001
339485,37.178531,-3.6156074
339486,36.7240306,-4.4483026
339487,36.7203129,-4.4457989
339488,36.4634733,-6.1975251
339489,37.3866667,-5.9886951
339490,37.2691945,-6.9533801
339491,37.8954917,-4.3832303
339492,36.8392106,-2.4661171
339493,37.6664231,-4.7178239
339494,36.731331,-4.415518
339495,37.3934089,-5.9976762
339498,42.0301438,0.1342061
339499,41.5237024,0.3434131
339500,42.1922764,0.3482063
339501,42.1390831,-0.4162799
339503,42.1346213,-0.4039192
339504,42.568255,-0.5535489
339505,41.9030233,0.1845119
339506,42.5230611,-0.364358
339507,42.02340299999999,0.1400436
339508,42.135444,-0.4040637
339509,41.524804,0.339846
339510,42.5028492,-0.3617654
339511,41.7886252,-0.1502232
339512,41.8546943,0.2895256
339513,41.86261,0.42779
339514,42.4114592,0.1391204
339515,42.5778682,-0.5406035
339516,41.941706,-0.3664689
339517,41.7210998,0.108885
339519,40.3272655,-1.0985308
339520,40.35143490000001,-1.1099327
339521,40.9224898,-1.2950141
339522,41.1720181,-0.4521758
339523,40.8728973,0.1492082
339524,40.9772413,-0.4501118
339525,40.7914471,-1.3513612
339526,40.89561,-0.3839549
339527,40.9471101,-0.2364508
339528,40.2464363,-0.7493747
339529,40.4446851,-1.2698475
339530,41.7726012,-1.1253657
339531,41.8334661,-1.5292865
339532,41.3545969,-1.6394959
339533,41.3577045,-1.6364367
339534,41.3393995,-1.2259021
339536,41.6727631,-0.8301027999999999
339537,41.625281,-0.9066406
339538,41.6433565,-0.8974725
339539,41.6447848,-0.9222050999999999
339540,41.6434766,-0.8910802999999999
339541,41.6443469,-0.9093882000000001
339542,41.6525688,-0.8728332999999999
339543,41.6554214,-0.9000718999999998
339544,41.6628753,-0.8957197
339545,41.6503373,-0.927212
339546,41.9144882,-1.2558015
339547,42.1267785,-1.1306227
339548,41.6249547,-0.879139
339549,41.6340727,-0.8729596000000001
339550,41.677055,-0.8765999999999999
339551,41.5082405,-0.6301905999999999
339552,41.6690517,-0.8439124
339553,41.8657028,-0.7876008
339554,41.7136693,-1.0069405
339555,41.6445212,-0.8639939999999999
339556,41.1103112,-1.4203285
339557,41.642503,-0.862219
339558,41.6446177,-0.9231948999999998
339559,41.676785,-0.8829899999999999
339560,41.4710945,-1.3703529
339561,41.6679989,-0.8939621999999999
339562,41.6602772,-0.8610285000000001
339563,41.6606634,-0.9035771999999999
339564,41.6734084,-0.8964827
339565,41.6465651,-0.8766748999999999
339566,41.6026076,-1.28515
339567,41.7229559,-1.0246588
339568,41.7845451,-1.2224891
339569,41.331716,-1.7908827
339570,41.9076365,-1.7193017
339571,41.6339891,-0.9023895
339572,41.6549556,-0.8903820000000001
339573,41.9026923,-1.416889
339574,41.2325195,-0.0434676
339575,41.6653695,-0.8701582999999999
339576,42.0412039,-0.5820576
339577,42.5125476,0.4852646
339578,42.6291972,-0.3212693
339579,40.5237992,-0.4046059
339580,40.4113078,-1.4279162
339581,41.1237582,0.1370401
339582,41.374066,0.3036873
